Text,Stemming,True Label,Predicted Label,Correct
Konsolidasi aset negara jadi kunci efisiensi dan kekuatan ekonomi. #Danantara #InvestasiNasional #BPIDanantara https://t.co/Ym3SP9cgiu,konsolidasi aset negara kunci efisiensi kuat ekonomi danantara investasinasional bpidanantara,1,1,True
@GenZNusantara Indonesia lebih dari siap all thanks to BPI Danantara bringing sustainable future closer,indonesia all thanks to bpi danantara bringing sustainable future closer,1,1,True
@dsuperboy zakat untuk fakir miskin bukan buat ikn bayar utang danantara dikorupsi pula,zakat fakir miskin ikn bayar utang danantara korupsi,0,0,True
@GenZNusantara Dengan BPI Danantara mari capai pertumbuhan ekonomi berkelanjutan bersama-sama. Let's move forward!,bpi danantara mari capai tumbuh ekonomi lanjut bersamasama lets move forward,1,1,True
Target Investasi Strategis Danantara: Mendorong Ekonomi Indonesia Maju #InvestasiStrategis #EkonomiTumbuh #IndonesiaMaju https://t.co/hBwzujRpYA,target investasi strategis danantara dorong ekonomi indonesia maju investasistrategis ekonomitumbuh indonesiamaju,1,1,True
@GenZNusantara Tunggu apa lagi? Bersiaplah jadi bagian dari perubahan ekonomi BPI Danantara,tunggu siap ubah ekonomi bpi danantara,1,1,True
@GenZNusantara Kenaikan IHSG adalah kabar baik buat investor. Ditambah hasil apik RUPST Himbara dan kejelasan Danantara pasar jadi semangat,naik ihsg kabar investor tambah hasil apik rupst himbara jelas danantara pasar semangat,1,1,True
@reaareaa__ Hebat Presiden Prabowo support Danantara sebuah langkah cerdas demi Indonesia maju,hebat presiden prabowo support danantara langkah cerdas indonesia maju,1,1,True
@reaareaa__ Seneng deh Presiden Prabowo turut membesarkan Danantara bukti kemajuan digital itu nyata,neng deh presiden prabowo besar danantara bukti maju digital nyata,1,1,True
@JedTeguh03 Presiden Prabowo memahami kebutuhan tim Danantara di setiap langkahnya,presiden prabowo paham butuh tim danantara langkah,1,1,True
@profesor_saham pasti lagi bahas sesuatu hal atau diskusi terkait elemen penting di danantara tapi yg diajak diskusi cuma mangguk2 doang dan tentu saja lawan bicaranya kurang berpengetahuan,bahas diskusi kait elemen danantara yg ajak diskusi mangguk2 doang lawan bicara tahu,0,0,True
@GenZNusantara Dukung pertumbuhan 8% dengan BPI Danantara semangat gotong royong!,dukung tumbuh 8 bpi danantara semangat gotong royong,1,1,True
Penjajahan lewat regulasi tepatnya untuk mencarikan pekerjaan kaum elit oligarki dan komplotan perampok. Bukan hanya uang kehormatan dan moral jg dirampas. Mereka merancang regulasi menikmati hasilnya mengotori dan minta dihormati layaknya berhala. Selamat datang danantara! https://t.co/sMRDehBBLl,jajah regulasi tepat cari kerja kaum elit oligarki komplot rampok uang hormat moral jg rampas rancang regulasi nikmat hasil kotor hormat layak berhala selamat danantara,0,0,True
Emang Indonesia negara korupsi di mana mana cara bermain politik untuk korupsi si. Bisa bisa nya naikin berita BUMN untuk nutupin DANANTARA hadehhhh negara bobrok nyesel pernah hormat sama bendera korupsi,emang indonesia negara korupsi main politik korupsi si nya naikin berita bumn nutupin danantara hadehhhh negara bobrok nyesel hormat bendera korupsi,0,0,True
@kompascom @jokowi tuh udeh ada pernyataan di media bahwa dr bareskrim ugm dan kpu bilang ijazah lu tuh ASLI ! Ayo tunjukin dong ke publik klo emang mrk benar dan lu punya ijazah Asli ! Masa pengecut sih udeh 10 th jd presiden n skrg pjb danantara lagi ,tuh udeh nyata media dr bareskrim ugm kpu bilang ijazah lu tuh asli ayo tunjukin publik klo emang mrk lu ijazah asli kecut sih udeh 10 th jd presiden n skrg pjb danantara,0,0,True
@FrediRandi4 Hasil kerja bareng Danantara dan global Joint Fund Rp 67 5 Triliun di bawah visi Presiden Prabowo bawa harapan baru,hasil kerja bareng danantara global joint fund rp 67 5 triliun visi presiden prabowo bawa harap,1,1,True
Bro ikut Danantara cuma demi research buat bukunya sendiri ,bro danantara research buku,0,0,True
@JedTeguh03 Presiden Prabowo tunjukin kepedulian nyata sama masa depan lewat Danantara,presiden prabowo tunjukin peduli nyata danantara,1,1,True
Dengan strategi investasi yang terarah transparan dan birokrasi yang efisien Danantara mendorong pertumbuhan ekonomi berkelanjutan #InvestasiStrategis #EkonomiTumbuh #IndonesiaMaju https://t.co/albaDWEs1m,strategi investasi arah transparan birokrasi efisien danantara dorong tumbuh ekonomi lanjut investasistrategis ekonomitumbuh indonesiamaju,1,1,True
Danantara berperan penting dalam mempercepat dan mengakselerasi realisasi investasi melalui berbagai mekanisme yang inovatif guna mendukung pembangunan ekonomi yang inklusif dan berdaya saing. #DanantaraUntukBangsa #BangkitBersamaDanantara #DanantaraBangunNegeri https://t.co/9xamVe3tFI,danantara peran cepat akselerasi realisasi investasi mekanisme inovatif dukung bangun ekonomi inklusif daya saing danantarauntukbangsa bangkitbersamadanantara danantarabangunnegeri,1,1,True
@KangManto123 Cara menjatuhkan bank plat merah Gabung ke danantara Saham nya langsung turun dan BCA naik 18% Itulah politik ekonomi kapitalis,jatuh bank plat merah gabung danantara saham nya langsung turun bca 18 politik ekonomi kapitalis,0,0,True
Kamu harus tahu. Danantara dapat membuat ekosistem investasi tinggi dan membuat ekonomi negara tumbuh. Dukung terus Program Danantara. #Danantara #ManfaatDanantara #DukungDanantara #DanantaraIndonesia https://t.co/dbZjMVfCxM,danantara ekosistem investasi ekonomi negara tumbuh dukung program danantara danantara manfaatdanantara dukungdanantara danantaraindonesia,1,1,True
Inimah beneran nyindir mulyono dan ndut. Kaget dia di dalem danantara isinya kenalan mulyono sama ndut semua.,inimah beneran nyindir mulyono ndut kaget dalem danantara isi kenal mulyono ndut,0,0,True
BPI Danantara meningkatkan perekonomian. https://t.co/aDKaqqncIc,bpi danantara tingkat ekonomi,1,1,True
@JedTeguh03 Presiden Prabowo kasih bukti nyata dukung kemajuan Danantara,presiden prabowo kasih bukti nyata dukung maju danantara,1,1,True
DANANTARA BERPONTENSI MENJADI KATALIS POSITIF BAGI PERTUMBUHAN EKONOMI https://t.co/UsIBjLhc1U,danantara berpontensi katalis positif tumbuh ekonomi,1,1,True
@dheppylovelly Kita semua punya peran bantu investasi makin bersih dengan dukung Danantara ,peran bantu investasi bersih dukung danantara,1,1,True
@FrediRandi4 Inisiatif Joint Fund hasil arahan Presiden Prabowo bawa Danantara makin dikenal di dunia internasional,inisiatif joint fund hasil arah presiden prabowo bawa danantara kenal dunia internasional,1,1,True
@GenZNusantara Melihat IHSG menguat kepercayaan investor ikut melonjak. Semua berkat kejelasan Danantara dan hasil positif dari RUPST Himbara,ihsg kuat percaya investor lonjak berkat jelas danantara hasil positif rupst himbara,1,1,True
@islah_bahrawi danantara hidup tikus berdasi https://t.co/6F36YDvKHd,danantara hidup tikus das,0,0,True
@jorgianaaa Sekarang kita gantian negara dikelola antek aseng liat danantara,ganti negara kelola antek aseng liat danantara,0,0,True
@MurtadhaOne1 @jokowi @erickthohir Krn dia tahu di dlm Danantara ada makhluk dapat reward sbg finalis OCCRP ,krn dlm danantara makhluk reward sbg final occrp,0,0,True
@JhonSitorus_18 MENGAPA KASUS OPLOS BBM PERTAMINA MELEDUK SETELAH DANANTARA DI RESMIKAN ? .. @JhonSitorus_18 https://t.co/QYiJumUNsd,oplos bbm pertamina leduk danantara resmi,0,0,True
@V3g3L Awalnya saya optimistis thd DANANTARA karena ada nama *RAY DALIO* tapi kalo isi beliau bener mundur.. Maka ternyata kita memang harus pasang diri utk SIAP LEBOH BERSAING..!!,optimistis thd danantara nama ray dalio kalo isi beliau bener mundur pasang utk leboh saing,0,0,True
@JedTeguh03 Salut sama langkah Presiden Prabowo support Danantara ini baru pemimpin keren,salut langkah presiden prabowo support danantara pimpin keren,1,1,True
Dan Ray Dalio baru mundur dari danantara langsung dapat label anak abah fix.,ray dalio mundur danantara langsung label anak abah fix,0,0,True
@mbahGandalf Iya .. Asing soalnya udah Hengkang 3 4 Triliun Pasca Danantara https://t.co/r8uQSv36U9,iya asing udah hengkang 3 4 triliun pasca danantara,0,0,True
@overshintink Bca aja soalnya bri masuk danantara ,bca aja bri masuk danantara,0,0,True
Kebayang kan gimana busuknya Danantara dan pemerintah kita,bayang gimana busuk danantara perintah,0,0,True
Isine nek gak korupsi efisiensi ga guna mbg sing ra patio bergizi perjudian lewat danantara retret sing koyo meh dulinan tentara-tentaranan niki negoro nek meh dibandemi meteor nggih mboten nopo @allah,isine nek gak korupsi efisiensi ga mbg sing ra patio gizi judi danantara retret sing koyo meh dulinan tentaratentaranan nik negoro nek meh dibandemi meteor nggih mboten nopo,0,0,True
"Ray Dalio mundur dari Danantara lalu mengajarkan tentang betapa bahayanya nepotisme dan korupsi. Macron pulang dari Indonesia lalu mengeluarkan kebijakan larangan merokok di banyak tempat. Inilah ciri khas orang yang sukses; belajar dari kegagalan negara lain bukan terbuai https://t.co/E1nw7H4bt4,ray dalio mundur danantara ajar betapa bahaya nepotisme korupsi macron pulang indonesia keluar bijak larang rokok ciri khas orang sukses ajar gagal negara buai,0,0,True"
Danantara bukti bahwa Indonesia mampu berdikari dan mandiri dalam mengembangkan teknologi digital. #BerdikariDigital #Danantara https://t.co/WsmmcZszZr,danantara bukti indonesia berdikari mandiri kembang teknologi digital berdikaridigital danantara,1,1,True
@reaareaa__ Danantara beruntung banget dapat perhatian sama dukungan langsung dari Presiden Prabowo,danantara untung banget perhati dukung langsung presiden prabowo,1,1,True
@reaareaa__ Langkah Presiden Prabowo ke Danantara patut jadi contoh,langkah presiden prabowo danantara patut contoh,1,1,True
@JedTeguh03 Dukungan Presiden Prabowo buat Danantara bikin percaya diri dan berkembang terus,dukung presiden prabowo danantara bikin percaya kembang,1,1,True
@GenZ3T @Saham_fess tolol emang si gemoy padahal kalo mau ningkatin valuasi danantara yaudah gantiin ritel beli saham biar ga gampang dimainin aseng buat naikin harga saham sekaligus ihsg,tolol emang si gemoy kalo ningkatin valuasi danantara yaudah gantiin ritel beli saham biar ga gampang dimainin aseng naikin harga saham ihsg,0,0,True
@GenZNusantara BPI Danantara siap bikin kita bangga jadi bagian dari transformasi ekonomi,bpi danantara bikin bangga transformasi ekonomi,1,1,True
"@tanyakanrl duit hasil dividen(harusnya) &amp; efisiensi APBN di reinves ke sektor rill PSN (tujuan awal) kalau untung syukur rugi yaa udah. Masalah lain muncul uang dividen biasa setor ke APBN sekitar 200-300 T/thn hilang diambil danantara. jadi nambal nya dri mna? yg pling gmpang pajakin,duit hasil dividenharusnya efisiensi apbn reinves sektor rill psn tuju untung syukur rugi yaa udah muncul uang dividen setor apbn 200300 tthn hilang ambil danantara nambal nya dri mna yg pling gmpang pajakin,0,0,True"
@ezash Perbankan bagus tapi dah masuk danantara jadi jelee,perban bagus dah masuk danantara jelee,0,0,True
DANANTARA: Investasi siapa? Untuk siapa? Pemerintah bilang ini demi pengelolaan kekayaan negara. Tapi kenyataannya? Aset BUMN disatukan ΓåÆ elite makin berkuasa Rakyat? Cuma bisa nonton sambil ngantre beras ∩╕Å Transparansi? Cuma wacana pengawasan? NOL,danantara investasi perintah bilang kelola kaya negara nyata aset bumn satu elite kuasa rakyat nonton ngantre beras transparansi wacana awas nol,1,1,True
@BonGos__ @suicantalea Iya yang ngomongin danantara makin dikit tapi bukannya ini juga jadi nambahin kecurigaan orang sama danantara? Pertamina aja kayak gitu what will make us trust danantara????? ,iya ngomongin danantara dikit nambahin curiga orang danantara pertamina aja kayak gitu what will make us trust danantara,0,0,True
@abu_waras Mereka cuma ganti kostum sama penerus nya kan pertamina masuk danantara jadi ganti jamaah rasuah nya wkkkk Sisa nya mah dia2 juga,ganti kostum terus nya pertamina masuk danantara ganti jamaah rasuah nya wkkkk sisa nya mah dia2,0,0,True
@JedTeguh03 Tiap langkah Presiden Prabowo buat support Danantara selalu jadi inspirasi,langkah presiden prabowo support danantara inspirasi,1,1,True
@GenZNusantara Optimisme meroket didukung IHSG naik. Faktor RUPST Himbara dan kejernihan urusan Danantara puji jadi trensetters,optimisme roket dukung ihsg faktor rupst himbara jernih urus danantara puji trensetters,1,1,True
@GenZNusantara Saham naik hati investor ikut naik. IHSG makin kuat dengan sokongan dari Danantara dan kabar baik setelah RUPST Himbara,saham hati investor ihsg kuat sokong danantara kabar rupst himbara,1,1,True
@GenZNusantara IHSG menguat. Bersamaan dengan hikayat kejelasan dari Danantara dan prestasi RUPST Himbara berharap optimisme pasar,ihsg kuat sama hikayat jelas danantara prestasi rupst himbara harap optimisme pasar,1,1,True
Korupsi besar-besaran terjadi dimasa Presiden Mulyono yg jadi pembina Danantara. Dan dimasa Menteri BUMN yg jadi pengawas Danantara. ,korupsi besarbesaran masa presiden mulyono yg bina danantara masa menteri bumn yg awas danantara,0,0,True
Danantara Percepat Pembiayaaan transisis Energi di Tanah Air https://t.co/KYVkANYLvb,danantara cepat pembiayaaan transisis energi tanah air,1,1,True
@Danantara_ri sangat rentan Conflict of interest tentang kekuasaan lihat pengurusnya kembali saya ingatkan agar @DPR_RI tdk menyetujui ini dan biar #RakyatIndonesia menjadi saksinya. #Mahasiswa #Akademisi #BEMSeindonesia #Aktivis #Ulama #Buruh #Petani #ojol,rentan conflict of interest kuasa lihat urus ingat tdk tuju biar rakyatindonesia saksi mahasiswa akademisi bemseindonesia aktivis ulama buruh tani ojol,0,0,True
@zonadamaii Kepengurusan yang kuat akan membawa Danantara ke level yang lebih tinggi,urus kuat bawa danantara level,1,1,True
Lonching cortax aja amburadul. Sok sok an mau danantara pulak.,lonching cortax aja amburadul sok sok an danantara pulak,0,0,True
@JedTeguh03 Support penuh dari Presiden Prabowo buat Danantara bikin optimis banget liat masa depan teknologi lokal,support penuh presiden prabowo danantara bikin optimis banget liat teknologi lokal,1,1,True
@FrediRandi4 Dengan Presiden Prabowo Joint Fund Danantara jadi simbol kerjasama global buat kemajuan anak negeri,presiden prabowo joint fund danantara simbol kerjasama global maju anak negeri,1,1,True
@dheppylovelly Bantu Danantara jadi leading dalam investasi yang transparan dan jujur! ,bantu danantara leading investasi transparan jujur,1,1,True
@FrediRandi4 Joint Fund global buat Danantara itu contoh nyata harapan Presiden Prabowo bikin Indonesia unggul,joint fund global danantara contoh nyata harap presiden prabowo bikin indonesia unggul,1,1,True
@bankmandiri Ayo tarik semua saldo kalian sebelum dipake Buat Danantara,ayo tarik saldo dipake danantara,0,0,True
@tempodotco Pelanggan pertama Danantara. Awas uangnya gak dibalikin Sritex,langgan danantara awas uang gak dibalikin sritex,0,0,True
Wiiih jgn2 mau diambil buat dimasukin ke danantara nih,wiiih jgn2 ambil dimasukin danantara nih,0,0,True
Danantara ikut trend dunia: Alokasikan kekayaan negara biar infrastruktur makin kinclong. https://t.co/sdsBegsX5V,danantara trend dunia alokasi kaya negara biar infrastruktur kinclong,1,1,True
Masalah Alm. Gamma masalah MBG masalah danantara dan segudang masalah negeri ini keknya belum cukup kah? Trs tiba2 belio bilang mau mengakui kedaulatan isrewel I THINK IT'S CROSS THE LINE!! Mana sih coba bangsa yg besar itu pa @prabowo ?? Tunjukin lah jgn omon2 aja pak ,alm gamma mbg danantara gudang negeri kek kah trs tiba2 belio bilang aku daulat isrewel i think its cross the line sih coba bangsa yg pa tunjukin jgn omon2 aja,0,0,True
@reaareaa__ Presiden Prabowo memang ngasih keyakinan besar buat Danantara melangkah pasti,presiden prabowo ngasih yakin danantara lang,1,1,True
Mulai malu sama negara tetangga satu tim bahas berita Indonesia gausah jauh2 web danantara aja duuuh bagusan anak intern yang bikin. Padahal dari kinerja tim Indonesia bagus bahkan bisa bersaing sama lulusan NUS NTU IIT why oh why pejabatnya ga ada yang bagus,malu negara tetangga tim bahas berita indonesia gausah jauh2 web danantara aja duuuh bagus anak intern bikin kerja tim indonesia bagus saing lulus nus ntu iit why oh why jabat ga bagus,0,0,True
Dengan Danantara investor semakin percaya. https://t.co/hDkDTFe0K4,danantara investor percaya,1,1,True
