full_text,label
Ketua Komisi VI DPR RI menyambut positif dibentuknya Danantara https://t.co/tPqVd37aT4,1
Ketua Komisi VI DPR RI menyambut positif dibentuknya Danantara https://t.co/lGgunjDUXe,1
Jaminannya hanya kebesaran nama Prabowo. Masa sih di usia senja masih akan terbenam dosa Danantara? Sebuah 'hil yang mustahal'.,0
@ruang_perubahan Bau-bau nya Pertamina bakal bubar dan diganti dengan Vivo milik presiden. Untuk mengembangkan Vivo gampang ada dana ribuan triliun dari DANANTARA,0
@jackjackparrr Tungguin aja danantara yg di korupsi ntar bukan lagi #IndonesiaGelap tapi #IndonesiaBubar,0
Gara gara danantara ini atm emak bapak w apa harus di pindahin juga aja ya? Pindahin kemana? BCA aman?,0
@GenZNusantara Optimis! Dengan BPI Danantara kita siap hadapi tantangan global dengan percaya diri dan daya saing tinggi,1
@GenZNusantara Indonesia di jalur transformasi dengan langkah inovatif BPI Danantara,1
@GenZNusantara Dukungan besar dengan strategi jitu BPI Danantara hadirkan ekonomi yang terus tumbuh,1
Day2 danantara. Manyala BUMN!!!! https://t.co/a7H1epeidP,1
Danantara : tunggu aku yaa,2
@tempodotco 1. Memuja Mulyono 2. Ternak buzzer botak 3. Danantara 4. Banyaklah,0
 Ga sabar nunggu berita korupsi danantara Ye masa kita masyarakat yg sebenarnya punya power cmn kayak jd penonton berita pejabat si -_-,0
@GenZNusantara Pekan ini segala mata tertuju ke BPI Danantara tumpuan harapan baru ekonomi,1
@BosPurwa Sdh ada danantara tenaang tenaaang,1
@Pieter_Sun01 @StefanAntonio__ anjeeenk tau banget duit pt ba itu pt bukit asam kan? mind id group? dimasukin danantara juga wkwkwkwkwk,2
@GenZNusantara Optimisme ekonomi menguat semua berkat BPI Danantara,1
@cuszday WKWKKWKWKWKWK iyain aja kasus danantara uda berlebihan jadi biarin itu yg bisa dimakan anomali,2
@thedufresne Netizen juga gak suka efisiensi MBG basi Danantara tapi digas aja. Tol udah dibangun. Listrik katanya surplus dan masih niat bangun PLTU lagi. Tax holiday juga udah berkali2. Semua di jaman Jokowi. Industrialisasinya mana?,0
Beberapa sentimen saham: 1. Pemerintah bikin Danantara 2. Demo Indonesia Gelap 3. Hashim bilang bank HImbara 'ditugaskan' untuk kasih pendanaan program 3 juta rumah. Bahasa ditugaskan ini kadang bermakna nggak enak 4. Trump mau kebut tarif Kanada dan Meksiko,2
@GenZNusantara Ide cemerlang bersinar bersama BPI Danantara erbano di depan,1
@nebulaano Followed! Bener bjir apalagi gara gara danantara ngapain pegang rupiah ,0
@GenZNusantara Kalau mau ekonomi maju belajarlah dari langkah tegas BPI Danantara,1
@GenZNusantara Hebat! Dengan BPI Danantara ekonomi kita bergerak maju ke arah yang lebih hijau dan berkelanjutan,1
@GenZNusantara BPI Danantara wujudkan ekosistem investasi yang positif dan kompetitif. We can make it!,1
Efisiensi Danantara Korup BBM,0
@GenZNusantara Ekonomi lebih pede dengan BPI Danantara menuntun arah pertumbuhan,1
@GenZNusantara Dengan BPI Danantara kita melangkah lebih dekat ke masa depan ekonomi yang lebih kuat,1
@GenZNusantara BPI Danantara kunci transisi energi dan industrialisasi positif nih bakal sukses,1
@GenZNusantara Cekatan dan bijaksana! Itu BPI Danantara kita yang siap bawa perubahan ekonomi,1
Rosan Yakini Saham-saham BUMN di Bawah Danantara Bakal Naik https://t.co/iiD2Ty4nK0,1
Harta Kekayaan Tony Blair Mantan Perdana Menteri Inggris Kini Jadi Dewan Pengawas Danantara https://t.co/dYcy4v0ytq,2
Menarik guys diskusi soal Danantara. Sepertinya selain bakal nambah pengetahuan kita soal tata kelola negara tipis-tipis kita belajar supaya melek finansial dan bijak berinvestasi ya. Biar gak kayak pemerintah pemerintah Panem maksudnya! Yuk nanti malem! #DiskusiBarengWarga,2
Ini Sosok Ray Dalio yang Dikabarkan Jadi Dewas Danantara - https://t.co/rh9BYDseHa,2
Ini Materi Retreat Hambalang Bagi Calon Menteri Prabowo Nama Ray Dalio investor AS co chair Bridgewater Associates hedge fund terbesar AS masuk dalam dewas #Danantara . Dia pembicara di Retreat Menteri di Hambalang https://t.co/2CB5yLpX35 lewat @idntimes,2
@GenZNusantara Dengan tiap miliaran investasinya BPI Danantara b,1
@GenZNusantara BPI Danantara ga cuma bawa nilai ekonomi tapi juga cintai lingkungan kita,1
Untuk menjamin akuntabilitas Presiden Prabowo memastikan Danantara dikelola secara transparan dan terbuka untuk audit kapan saja #berita #danantara #presidenprabowo #investasi #tepatsolutifindonesia https://t.co/JRqjsuittY,1
Sukses #katapenyemangat Pertamina Danantara https://t.co/B5GpWtaK6G,1
@GenZNusantara Investasi pintar dan strategis dari BPI Danantara bikin Indonesia makin kompetitif. Langkah nyata untuk perubahan!,1
Berantas Koruptor #JokowiPredatorKorup #AdiliJokowi #IndonesiaGelap #FufufafaWapresIlegal Prabowo Subianto Kejaksaan RI Kejagung KPK DPR RI Polda Metro Jaya Kepala Daerah Ahok Pertamina Pertamax Pertalite BUMN Bahlil Danantara PDIP Retret BEM SI BEM UI UGM Koran Tempo tvOneNews https://t.co/kZEztXnWyM,0
Danantara merupakan langkah strategis untuk mengatur aset negara yang selama ini ada di BUMN agar lebih efektif dan terarah #Danantara #DukungDanantara #EkonomiStabil #StrategiOptimal https://t.co/VZ92RHcxZe,1
@txtdrimedia Danantara proyek perampokan selanjutnyaaaa... Siap-siap aja!,0
@Rockjam136 @prabowo Naikan semua harga sembako harga BBM dan iuran pajak biar bisa menambah investasi danantara,0
@GenZNusantara BPI Danantara the real game-changer buat investasi dan ekonomi Indonesia,1
@GenZNusantara BPI Danantara bakal bawa kita jadi juara di kancah internasional maju Indonesia!,1
@GenZNusantara Prabowo dan BPI Danantara semangat dorong ekonomi Indonesia ke level baru! Yuk ikut support,1
@GenZNusantara Perburuan investasi BPI Danantara buka peluang baru bagi bangsa,1
@GenZNusantara BPI Danantara buktikan investasi baik adalah investasi berkelanjutan. Semangat Indonesia!,1
@hivantaeby Dlu q suka bbri tapi gara2 danantara jadi maless,0
Presiden Prabowo menyebut Danantara akan dikelola dengan sangat hati-hati https://t.co/QIhE78MuhC,1
Presiden Prabowo menyebut Danantara akan dikelola dengan sangat hati-hati https://t.co/vP0z90Xmj6,1
@FreeStranger13 Pertamina sarang maling. Danantara sarang penyamun. Di mana-mana isinya bajingan #JokowiPredatorKorup #JokowiPredatorKorup,0
@GenZNusantara Berharap banyak mulai dari sekarang bersama BPI Danantara. Because we believe in change!,1
Siapa bilang Danantara gabisa diaudit? Fix! Danantara bisa diaudit kapanpun oleh siapapun https://t.co/jWCV4s6Tci,1
Danantara Indonesia percepat pembiayaan transisi energi. https://t.co/tH6TRQMmqx,1
@GenZNusantara BPI Danantara akan bikin investment opportunity lebih banyak yay for new jobs!,1
Danantara trus pertamina trus apalagi besok? Apakah negara ini isinya hanya penuh dengan orang-orang yang egois yang hanya ingin memenuhi kantongnya saja?? Kemana yang tukang kritik pemerintah pada era lalu? #IndonesiaGelap #IndonesiaGelap2025 #DarkIndonesia,0
@kompascom Nah bgaimna bisa dipercaya jika karakter sperti Toni Blair tsb menduduki sbgai dewan pengawas BP Danantara ?,0
@GenZNusantara BPI Danantara bakal buka peluang baru buat semua kalangan,1
@GenZNusantara BPI Danantara hadir buat buka jalan kesuksesan ekonomi baru,1
@GenZNusantara Investasi masa kini untuk keberlanjutan masa depan bareng BPI Danantara,1
Fitch Ratings meyakini langkah-langkah untuk membawa beberapa BUMN besar Indonesia di bawah kepemilikan Danantara tidak mungkin mengubah penilaian kami. https://t.co/1MU8cPZQOM #peringkat #fitchratings #bumn #danantara #investasi,2
@GenZNusantara BPI Danantara bawa kita lebih dekat ke pertumbuhan ekonomi yang lebih sehat. Cheers!,1
Siapa bilang Danantara gabisa diaudit? Fix! Danantara bisa diaudit kapanpun oleh siapapun https://t.co/uFCp5OVMdA,1
@Mdy_Asmara1701 Pada gak lupa sama Danantara kan?,2
Siapa bilang Danantara gabisa diaudit? Fix! Danantara bisa diaudit kapanpun oleh siapapun https://t.co/4m4zLMvk6A,1
Presiden Prabowo menyebut Danantara akan dikelola dengan sangat hati-hati https://t.co/lpl13koNN8,1
@EYulihastin Danantara tuh nanti ikut ngelola dana JHT bpjs naker ga sih? Plis jangan dulu ada gebrakan mo cairin JHT dulu ,0
Presiden Prabowo menyebut Danantara akan dikelola dengan sangat hati-hati https://t.co/qmm5VXAYst,1
Danantara akan dikelola dengan hati-hati dan sangat transparan serta dapat diaudit oleh siapapun setiap saat https://t.co/i1C9t89uSb,1
@ezash Danantara masih bagus,1
@GenZNusantara BPI Danantara bareng Rosan and team siap bikin gebrakan hebat dalam ekonomi,1
Danantara akan dikelola dengan hati-hati dan sangat transparan serta dapat diaudit oleh siapapun setiap saat https://t.co/Lz5G2c9W0l,1
@ARSIPAJA prabowo habis cuci mata pake pertamax oplosan makanya yang diliat jadi pada burek semua ALIAS LU GA LIAT APA RAKYAT LU NGANTRI GAS MELON SAMPE ADA YANG M**I DEMO DI MANA-MANA MEDIA INTERNASIONAL BERITAIN NEGARA LU YG ANCUR INI FINALIS OCCRP LU MASUKKIN DANANTARA️,0
@kegblgnunfaedh Coming soon danantara,2
Danantara ikut trend dunia: Alokasikan kekayaan negara biar infrastruktur makin kinclong. https://t.co/sdsBegsX5V,1
danantara dibakar pertamax oplosan,0
@romoatheist @pertamina @KejaksaanRI @prabowo Jangan salahkan rakyat tak percaya DANANTARA krn dewan pengawas dan penasehatnya ada orang2 yg sama di Pertamina,0
@fiirmansyahh_ Wkwk gue rasa mah pengalihan issue danantara,0
Sepertinya kemarin unggahan gua kena sensor dari meta selain karena gua pakai kata serapah juga karena gua kritik soal danantara,0
@GenZNusantara Semangat baru dari BPI Danantara kerja sama kita membuat ekonomi Indonesia makin bersinar,1
isu pertamax ini semacam isu cacicu buat meredakan Indonesia Gelap danantara pager laut bayar bayar bayar dll. pertamax itu kaya kartu yg keliatan natural. tapi emang semuanya juga ngerugiin banyak orang terutama rakyat murni ,0
Timah IKN Pertamina Danantara ..... ..... Salam negara 58%,0
@GenZNusantara BPI Danantara hadir untuk dorong transisi energi dan ekonomi Indonesia let's make it happen together,1
@GenZNusantara Dari aset Rp14 6 triliun ke green energy BPI Danantara buat masa depan lebih masif,1
@GenZNusantara Keberlanjutan ekonomi adalah visi bersama BPI Danantara mari bergabung!,1
@GenZNusantara Dari sini kita melihat harapan di depan mata! BPI Danantara adalah jawabannya,1
Ini serius website pemerintah begini? Minimal kalau udh template ya dirapihin lah ya buru-buru banget kah? Btw ngaku ini yg buat milenial atau boomer? #danantara https://t.co/80ek8Usxxd,0
@igotccu @ananotyou @tanyakanrl Yg ditakutkan masyarakat adalah pengelolaan Danantara tidak bisa diaudit atau disalahkan pengelolanya tanpa persetujuan DPR tau kan DPR kita? Susunan pengelola Danantara itu mengerikan ingat kasus Asabri dan Jiwasraya? Ingat bank itu Inves pakai tabungan kita sekecil apapun,0
@Telkomsel soale km bagian danantara,2
@GenZNusantara Percayalah dengan BPI Danantara kita menuju ekonomi yang lebih kuat dan berkelanjutan,1
Dewan pengawas danantara tulang punggung globalis,0
takut di potong buat danantara,0
@AiraNtieReal Ya mau gmna lg. Namun sya termasuk dukung danantara utk (sukses) krn akan membuat negara surplus nntinya sya tdk dukung yg punya (rencana korupsi). Krn itu akan merugikan negara. secara uang yg dikelola adalah (uang negara). Track record pengurus hahaha Goodluck buat rakyat.,1
@GenZNusantara BPI Danantara bikin transformasi ekonomi Indonesia possible banget let's go sustainable!,1
@GenZNusantara Ciamik! Ekonomi Indonesia berpotensi tumbuh besar bareng Danantara dan timnya,1
@txtdrimedia Nambah kilang? Bagus kok. Pake duit Danantara? Ya karna aset Pertamina udah dilebur di Danantara,2
@GenZNusantara Indonesia siap terbang tinggi bareng BPI Danantara yuk kita turut serta dorong ekonomi,1
Banyak Kejutan! Erick Thohir &amp; Rosan Jawab Segudang Isu Danantara https://t.co/n2XBngQnmy,2
@islanderzg Sementara ojok ambil saham BUMN dulu terutama yg bermasalah &amp; join danantara. Mgkn skrg lg murah2nya tp kedepannya klu kinerjanya gak membaik mlh tambah boncos,0
@tanyakanrl Dana danantara bakal dipake bajingan pemerintah untuk bayar buzzer. Bhkan org tolol skalipun ga bakal mau di PHK. Mreka ini buzzer anjing yg dibayar,0
@BudiBukanIntel Menangani duit invest buat bikin beginian aja gagal total apalagi Danantara,0
@txtdrimedia Danantara ni pake uang koruptor aja ni,2
Akankah Danantara Hanyut dalam Pusaran Sejarah yang Berulang? https://t.co/WLza5zNntX,2
Presiden Prabowo libatkan banyak pihak untuk awasi pengelolaan Danantara serta memastikan bisa diaudit setiap saat oleh siapapun #berita #danantara #presidenprabowo #investasi #tepatsolutifindonesia https://t.co/GvPmN6Ilr0,1
Ternyata Danantara ga Cuma badan investasi aja. Ternyata bisa juga nambah lapangan kerja https://t.co/RKKV0fv3a6,1
Profil dan Kekayaan Ray Dalio yang Dikabarkan Jadi Dewas Danantara https://t.co/SoG1JxSeym,2
Ternyata Danantara ga Cuma badan investasi aja. Ternyata bisa juga nambah lapangan kerja https://t.co/SpELy1LxyI,1
Ternyata Danantara ga Cuma badan investasi aja. Ternyata bisa juga nambah lapangan kerja https://t.co/pcLd12JY83,1
Ternyata Danantara ga Cuma badan investasi aja. Ternyata bisa juga nambah lapangan kerja https://t.co/dAeO441Jx3,1
@Mdy_Asmara1701 Gamau wlee. Ga usah ngerampok ya kelen ga ckup danantara?,0
Terus dukung Pembentukan BPI Danantara sebagai langkah strategis yang penting untuk optimalisasi aset negara dan peningkatan akuntabilitas keuangan di Indonesia. Source Link: https://t.co/C0lmKIr2Xw https://t.co/C7d3sn3tcO,1
Ternyata Danantara ga Cuma badan investasi aja. Ternyata bisa juga nambah lapangan kerja https://t.co/3QPIyoUDIc,1
Danantara akan optimalkan pengelolaan kekayaan Indonesia https://t.co/XqsWuZ9F97,1
Mari sukseskan program danantara https://t.co/oRtTWH7jFi,1
Danantara ini selain ngurus investasi juga membantu membuka lapangan pekerjaan baru dan meningkatkan peluang ekspor semoga bener-bener bisa naikin perekonomian Indonesia https://t.co/SmkMT0oh1g,1
Danantara ini selain ngurus investasi juga membantu membuka lapangan pekerjaan baru dan meningkatkan peluang ekspor semoga bener-bener bisa naikin perekonomian Indonesia https://t.co/5YT8sKuu6C,1
@CNNIndonesia Klo nanti ada kegagalan: Danantara bukan bagian dari kami . Wlkwkwkw. Asw,0
Danantara ini selain ngurus investasi juga membantu membuka lapangan pekerjaan baru dan meningkatkan peluang ekspor semoga bener-bener bisa naikin perekonomian Indonesia https://t.co/Ya4GIrIiPJ,1
Danantara akan optimalkan pengelolaan kekayaan Indonesia https://t.co/gy0GmXSR9A,1
Hashim: BPI Danantara adalah Gagasan Ayah Kami 40 Tahun Lalu Halaman all - https://t.co/uTvaNPrzO5 https://t.co/4irxDYchYf,2
Danantara ini selain ngurus investasi juga membantu membuka lapangan pekerjaan baru dan meningkatkan peluang ekspor semoga bener-bener bisa naikin perekonomian Indonesia https://t.co/g7qW0bNGPc,1
Penunjukan Tony Blair di BP Danantara bukan langkah strategis untuk rakyat tapi manuver elit untuk mengamankan kepentingan mereka. Di tengah maraknya korupsi SDA kebijakan ini justru memperlihatkan siapa yang benar-benar berkuasa di negeri ini.,0
Manfaat Danantara selain investasi ternyata bisa membuka lapangan kerja peningkatan pendapatan domestik bruto dan peningkatan peluang ekspor https://t.co/ALCjn5KSxb,1
Manfaat Danantara selain investasi ternyata bisa membuka lapangan kerja peningkatan pendapatan domestik bruto dan peningkatan peluang ekspor https://t.co/gatzu4rl5O,1
Manfaat Danantara selain investasi ternyata bisa membuka lapangan kerja peningkatan pendapatan domestik bruto dan peningkatan peluang ekspor https://t.co/eORbjL9NrK,1
Rekam jejak Blair di berbagai proyek global tidak lepas dari konflik kepentingan. Ia pernah dikritik karena keterlibatannya dalam kebijakan yang menguntungkan korporasi besar. Apakah keterlibatannya di Danantara akan membawa keuntungan untuk rakyat? Atau memperkuat oligarki?,0
Manfaat Danantara selain investasi ternyata bisa membuka lapangan kerja peningkatan pendapatan domestik bruto dan peningkatan peluang ekspor https://t.co/9m4HC9CLC9,1
@BangEdiii setara 100 Ton Emas lagi ya bang Padahal kemarin setara 200 Ton Emas masuk Danantara lumayan itu bang Klo sampe 400 Ton Udah setara cadangan Emas Arab Saudi,1
@StefanAntonio__ mereka melawan pihak luar yg melek mata dengan kondisi pejabat korup di Indonesia dengan memasangkan mulyono dijajaran petinggi danantara,0
BP Danantara mengelola dana hasil eksploitasi SDA yang seharusnya dikembalikan ke rakyat. Namun alih-alih dikelola secara independen dan berpihak pada kepentingan nasional pemerintah justru memasukkan orang luar dengan rekam jejak kontroversial.,0
Lucuk juga ya dagelan konoha iniiih.. dari #indonesiagelap trus peresmian #danantara eeeh sekarang munculin #PertamaxOplosan ini sebenernya ada apa sihhh??? ,0
Luhut menyebut Blair banyak membantu Indonesia. Tapi bantuan seperti apa? Apakah rakyat melihat hasilnya? Atau justru hanya segelintir elit yang menikmati? Transparansi penggunaan dana BP Danantara menjadi pertanyaan besar siapa yang benar-benar mengendalikannya?,0
Manfaat Danantara selain investasi ternyata bisa membuka lapangan kerja peningkatan pendapatan domestik bruto dan peningkatan peluang ekspor https://t.co/AfXRaA8ire,1
@MurtadhaOne1 Inilah kenapa ada Danantara dan Bank Emas negara butuh modal butuh duit butuh tabungan jangka panjang untuk nombok,1
Gausah ditanggepin mau aja di adu domba lagi ngurusin orang begini buat nutupin skandal. Noh kasus korupsi masih ada danantara masih jalan.,0
Ternyata Danantara ga Cuma badan investasi aja. Ternyata bisa juga nambah lapangan kerja https://t.co/AOzepUOZPK,1
Ternyata Danantara ga Cuma badan investasi aja. Ternyata bisa juga nambah lapangan kerja https://t.co/01B5kcudJl,1
Ternyata Danantara ga Cuma badan investasi aja. Ternyata bisa juga nambah lapangan kerja https://t.co/gMfZwkELzb,1
Ternyata Danantara ga Cuma badan investasi aja. Ternyata bisa juga nambah lapangan kerja https://t.co/yW5FnGi9ZG,1
Ternyata Danantara ga Cuma badan investasi aja. Ternyata bisa juga nambah lapangan kerja https://t.co/1ACHWg7lg9,1
