Text,Text Clean,Label,Predicted Label,Correct;;;
@FrediRandi4 Kerjasama Danantara sama dunia global dan Joint Fund Rp 67 5 Triliun jadi langkah keren dari Presiden Prabowo buat kita semua,Kerjasama Danantara sama dunia global dan Joint Fund Rp 67 5 Triliun jadi langkah keren dari Presiden Prabowo buat kita semua,1,1,True;;;
Sorry Yee Maafkan diri ini bila blum setransparan pmbuatan RUU TNI Msih bnyak salah sperti pendirian Danantara Acap brkata ksar dn mngucapkan Ndasmu Teriring salam dn kehangatan yg dpt mmnuhi rga sprti Mkn Bergizi Gratis Slmt mrykn Hari IdulFitri 1446 H ï¸ https://t.co/RAwf9lzRZa,Sorry Yee Maafkan diri ini bila blum setransparan pmbuatan RUU TNI Msih bnyak salah sperti pendirian Danantara Acap brkata ksar dn mngucapkan Ndasmu Teriring salam dn kehangatan yg dpt mmnuhi rga sprti Mkn Bergizi Gratis Slmt mrykn Hari IdulFitri 1446 H,0,0,True;;;
Tanggapi Keresaha Publik SBY : Niat Danantara Baik https://t.co/hkgsyeLy6V,Tanggapi Keresaha Publik SBY Niat Danantara Baik,1,1,True;;;
@thelakeshadow Pesan ini menunjukkan komitmen Danantara yang stabil.,Pesan ini menunjukkan komitmen Danantara yang stabil,1,1,True;;;
@dheppylovelly Dengan support publik Danantara bakal makin bersinar di dunia investasi,Dengan support publik Danantara bakal makin bersinar di dunia investasi,1,1,True;;;
@raymondchins Clue nya simple Saat 2018 - 2023 (Case Patra Niaga) coba lihat bapak ini jabatannya sebagai apa. Menjamin2 beginian tuh omong kosong apalagi kalau baca bener undang2 pembentukan danantara seperti apa. Pepesan kosong sumpah janji berlabel Ndasmu ,Clue nya simple Saat 2018 2023 Case Patra Niaga coba lihat bapak ini jabatannya sebagai apa Menjamin2 beginian tuh omong kosong apalagi kalau baca bener undang2 pembentukan danantara seperti apa Pepesan kosong sumpah janji berlabel Ndasmu,0,0,True;;;
@redvelvetncffee @IrwanTamami @chamdanmaullana @unmagnetism Yakin lu nanti petinggi danantara bakal di tersangka kan? Wkwkw,Yakin lu nanti petinggi danantara bakal di tersangka kan Wkwkw,0,0,True;;;
Danantara: Pilar Investasi untuk Pertumbuhan Ekonomi Inklusif: Dengan visi yang jelas Danantara berupaya agar setiap investasi dapat berkontribusi pada pertumbuhan ekonomi yang merata dan inklusif di seluruh Indonesia. #InvestasiStrategis #EkonomiTumbuh #IndonesiaMaju https://t.co/s4JPEEusvv,Danantara Pilar Investasi untuk Pertumbuhan Ekonomi Inklusif Dengan visi yang jelas Danantara berupaya agar setiap investasi dapat berkontribusi pada pertumbuhan ekonomi yang merata dan inklusif di seluruh Indonesia InvestasiStrategis EkonomiTumbuh IndonesiaMaju,1,1,True;;;
@reaareaa__ Suka banget waktu Presiden Prabowo dukung Danantara yakin deh masa depan lebih cerah,Suka banget waktu Presiden Prabowo dukung Danantara yakin deh masa depan lebih cerah,1,1,True;;;
@reaareaa__ Respek sama Presiden Prabowo yang perhatian banget sama Danantara semangat terus buat timnya,Respek sama Presiden Prabowo yang perhatian banget sama Danantara semangat terus buat timnya,1,1,True;;;
Danantara jadi fondasi baru tata kelola investasi nasional transparan terintegrasi dan berbasis teknologi demi pengelolaan optimal untuk kemajuan bangsa! #BPIDanantara #PembangunanNasional #SektorStrategis https://t.co/43BpkntsMU,Danantara jadi fondasi baru tata kelola investasi nasional transparan terintegrasi dan berbasis teknologi demi pengelolaan optimal untuk kemajuan bangsa BPIDanantara PembangunanNasional SektorStrategis,1,1,True;;;
@FrediRandi4 Indonesia makin optimis hadapi tantangan Joint Fund Danantara global hasil arahan positif Presiden Prabowo,Indonesia makin optimis hadapi tantangan Joint Fund Danantara global hasil arahan positif Presiden Prabowo,1,1,True;;;
@JedTeguh03 Langkah Presiden Prabowo mendukung Danantara patut dicontoh Indonesia makin maju,Langkah Presiden Prabowo mendukung Danantara patut dicontoh Indonesia makin maju,1,1,True;;;
 Pertumbuhan stabil Investasi meningkat Industri bergerak Indonesia terus melaju ke depan! #Danantara #KerjaSamaDanantara #InvestasiDanantara #DukungDanantara https://t.co/numbC4A9vJ,Pertumbuhan stabil Investasi meningkat Industri bergerak Indonesia terus melaju ke depan Danantara KerjaSamaDanantara InvestasiDanantara DukungDanantara,1,1,True;;;
@GenZNusantara IHSG naik investor tambah percaya diri. Kejelasan Danantara serta hasil tersebut dorong optimisme,IHSG naik investor tambah percaya diri Kejelasan Danantara serta hasil tersebut dorong optimisme,1,1,True;;;
@PartaiSocmed Wabahnya lagi nyinyir danantara anak buahnya nyinyir ijazah palsu,Wabahnya lagi nyinyir danantara anak buahnya nyinyir ijazah palsu,0,0,True;;;
@FrediRandi4 Presiden Prabowo bawa perubahan lewat Joint Fund bareng Danantara dan global inspirasi buat generasi muda,Presiden Prabowo bawa perubahan lewat Joint Fund bareng Danantara dan global inspirasi buat generasi muda,1,1,True;;;
@reaareaa__ Komitmen Presiden Prabowo terbukti lewat support ke Danantara,Komitmen Presiden Prabowo terbukti lewat support ke Danantara,1,1,True;;;
DANANTARA Objek Perebutan Uang Rakyat. AJANG KORUPSI BESAR BESARAN. https://t.co/28SsIWUSg2,DANANTARA Objek Perebutan Uang Rakyat AJANG KORUPSI BESAR BESARAN,0,0,True;;;
 nkri harga mati halahhh danantara lu noh ditunggangi asing Lagian pinter dikit bisa ga? Malah ketauan kan yg doxxing kemaren parjo boomer,nkri harga mati halahhh danantara lu noh ditunggangi asing Lagian pinter dikit bisa ga Malah ketauan kan yg doxxing kemaren parjo boomer,0,0,True;;;
@JhonSitorus_18 MENGAPA KASUS OPLOS BBM PERTAMINA MELEDUK SETELAH DANANTARA DI RESMIKAN ? .. @JhonSitorus_18 https://t.co/QYiJumUNsd,MENGAPA KASUS OPLOS BBM PERTAMINA MELEDUK SETELAH DANANTARA DI RESMIKAN,0,0,True;;;
@JedTeguh03 Presiden Prabowo dukung Danantara semoga bisa jadi inspirasi buat startup lain juga,Presiden Prabowo dukung Danantara semoga bisa jadi inspirasi buat startup lain juga,1,1,True;;;
@reaareaa__ Presiden Prabowo support Danantara jadi motivasi buat generasi muda terus berkarya,Presiden Prabowo support Danantara jadi motivasi buat generasi muda terus berkarya,1,1,True;;;
Danantara pilar baru ekonomi nasional! ðŸ‡®ðŸ‡© #Danantara #EkonomiKuat https://t.co/rGDfGtOKSW,Danantara pilar baru ekonomi nasional Danantara EkonomiKuat,1,1,True;;;
Danantara bukan sekadar badan investasi tapi pilar masa depan ekonomi Indonesia. Konsolidasi aset akselerasi pembangunan! #Danantara #BPIDanantara #InvestasiNasional https://t.co/orKx97nVAe,Danantara bukan sekadar badan investasi tapi pilar masa depan ekonomi Indonesia Konsolidasi aset akselerasi pembangunan Danantara BPIDanantara InvestasiNasional,1,1,True;;;
Government Expenditure ditekan habis2an Lalu Danantara seolah2 nyiapin dana buat... perang?! dah ah pikiran selintas2 gini bahaya kalo kejadian beneran,Government Expenditure ditekan habis2an Lalu Danantara seolah2 nyiapin dana buat perang dah ah pikiran selintas2 gini bahaya kalo kejadian beneran,0,0,True;;;
Pertamina diduga mengoplos bensinnya langsung heboh. Karena apa ? Karena orang didalemnya gak bisa dipercaya dan pengawas eksternalnya ga ada. Nah bisa jadi Danantara juga begini nantinya. Bahkan lebih parah. Org2nya meragukan dan ga ada pengawas eksternal independen ,Pertamina diduga mengoplos bensinnya langsung heboh Karena apa Karena orang didalemnya gak bisa dipercaya dan pengawas eksternalnya ga ada Nah bisa jadi Danantara juga begini nantinya Bahkan lebih parah Org2nya meragukan dan ga ada pengawas eksternal independen,0,0,True;;;
@JedTeguh03 Dengan support Pak Prabowo Danantara makin pede nembus pasar global keren banget,Dengan support Pak Prabowo Danantara makin pede nembus pasar global keren banget,1,1,True;;;
@reaareaa__ Sip banget Presiden Prabowo support Danantara langkah cerdas buat majukan teknologi Indonesia,Sip banget Presiden Prabowo support Danantara langkah cerdas buat majukan teknologi Indonesia,1,1,True;;;
Sinergi BUMN wujudkan Indonesia yang lebih sejahtera! #Danantara #IndonesiaBangkit https://t.co/A2QfBGv2j3,Sinergi BUMN wujudkan Indonesia yang lebih sejahtera Danantara IndonesiaBangkit,1,1,True;;;
@FrediRandi4 Langkah progresif dari Presiden Prabowo terbukti lewat kolaborasi Danantara dan global Joint Fund jadi milestone baru,Langkah progresif dari Presiden Prabowo terbukti lewat kolaborasi Danantara dan global Joint Fund jadi milestone baru,1,1,True;;;
@Boediantar4 @prabowo Danantara buset,Danantara buset,0,0,True;;;
@JedTeguh03 Presiden Prabowo bawa harapan besar buat Danantara semoga bisa bawa perubahan nyata,Presiden Prabowo bawa harapan besar buat Danantara semoga bisa bawa perubahan nyata,1,1,True;;;
Dengan strategi investasi yang terarah transparan serta didukung oleh birokrasi yang efisien Danantara hadir sebagai katalis pertumbuhan ekonomi berkelanjutan. Komitmen ini membuka peluang yang lebih luas bagi kemajuan Indonesia di masa depan. https://t.co/TdrlUNtR0z,Dengan strategi investasi yang terarah transparan serta didukung oleh birokrasi yang efisien Danantara hadir sebagai katalis pertumbuhan ekonomi berkelanjutan Komitmen ini membuka peluang yang lebih luas bagi kemajuan Indonesia di masa depan,1,1,True;;;
@reaareaa__ Presiden Prabowo membuktikan kalo beliau care banget soal kemajuan Danantara,Presiden Prabowo membuktikan kalo beliau care banget soal kemajuan Danantara,1,1,True;;;
@GenZNusantara Waktunya ekonomi hijau! Melalui BPI Danantara kita wujudkan ekonomi berkelanjutan,Waktunya ekonomi hijau Melalui BPI Danantara kita wujudkan ekonomi berkelanjutan,1,1,True;;;
@JedTeguh03 Danantara jauh lebih percaya diri sejak didukung Presiden Prabowo,Danantara jauh lebih percaya diri sejak didukung Presiden Prabowo,1,1,True;;;
@DDDSwordX @yudhakhel Mslhnya kl danantara collaps yg ngerasain lngsng ya org2 indo. Sodara2 gue org2 miskin yg ga milih 02 jg ttp bakal kna dampaknya. Jd jangan smpe amit2 gagal kl smpe gagal ya efeknya bsa lbh parah dr krismon 98 ,Mslhnya kl danantara collaps yg ngerasain lngsng ya org2 indo Sodara2 gue org2 miskin yg ga milih 02 jg ttp bakal kna dampaknya Jd jangan smpe amit2 gagal kl smpe gagal ya efeknya bsa lbh parah dr krismon 98,0,0,True;;;
@JedTeguh03 Dukungan Presiden Prabowo buat Danantara bukti nyata semangat beliau untuk kemajuan,Dukungan Presiden Prabowo buat Danantara bukti nyata semangat beliau untuk kemajuan,1,1,True;;;
@NenkMonica Kan org org itu sekongkolan ya ga sih? Saling ngelindungi biar jalan uang mereka ttp ada selain itu bsa jd buat nutupin jga Danantara yg lg launching? Biar jalan uang mereka makin terbuka lebar,Kan org org itu sekongkolan ya ga sih Saling ngelindungi biar jalan uang mereka ttp ada selain itu bsa jd buat nutupin jga Danantara yg lg launching Biar jalan uang mereka makin terbuka lebar,0,0,True;;;
pasti sukses! Danantara dorong perubahan positif di sektor energi https://t.co/Hlo96xvW2x,pasti sukses Danantara dorong perubahan positif di sektor energi,1,1,True;;;
Ekonom Dr. Ichsanuddin Noorsy Bongkar Borok Danantara: Cuma Jadi Ajang Rebutan Duit. Prabowo tak perlu sesumbar mengejar koruptor ke Antartika koruptor di depan mata banyak sekali. Bahlil Pertamax Pertalite Pertamina SPBU RON 92 https://t.co/aVorNRh5J1,Ekonom Dr Ichsanuddin Noorsy Bongkar Borok Danantara Cuma Jadi Ajang Rebutan Duit Prabowo tak perlu sesumbar mengejar koruptor ke Antartika koruptor di depan mata banyak sekali Bahlil Pertamax Pertalite Pertamina SPBU RON 92,0,0,True;;;
@RayDalio Busett habis mengundurkan diri dari Danantara langsung nerbitin buku. Apakah ilmu dari bukunya adalah hasil observasi negeri di ujung timur? @GiveRep @Official_NODO,Busett habis mengundurkan diri dari Danantara langsung nerbitin buku Apakah ilmu dari bukunya adalah hasil observasi negeri di ujung timur,0,0,True;;;
@dheppylovelly Danantara mengedepankan transparansi. Yuk kita semua support buat Indonesia yang lebih baik! ,Danantara mengedepankan transparansi Yuk kita semua support buat Indonesia yang lebih baik,1,1,True;;;
Bisa bikin danantara tp ga bisa bikin badan yg harusnya ngelakuin semua ini biar rakyat ga sengsara. Pemerintah bangke.,Bisa bikin danantara tp ga bisa bikin badan yg harusnya ngelakuin semua ini biar rakyat ga sengsara Pemerintah bangke,0,0,True;;;
@anassaputra2045 @yudhakhel Berita yg ditunggu 1. Danantara Dikorupsi 2. MBG Dikorupsi 3. Saya Terpaksa Menaikan Pajak ,Berita yg ditunggu 1 Danantara Dikorupsi 2 MBG Dikorupsi 3 Saya Terpaksa Menaikan Pajak,0,0,True;;;
@reaareaa__ Seneng banget lihat Presiden Prabowo support Danantara semoga lebih banyak inovasi asli Indonesia yang dapet perhatian,Seneng banget lihat Presiden Prabowo support Danantara semoga lebih banyak inovasi asli Indonesia yang dapet perhatian,1,1,True;;;
@Ndrewstjan iya....lumayan utk pengalihan isu....pertamina danantara bank emas...dll dll....,iyalumayan utk pengalihan isupertamina danantara bank emasdll dll,0,0,True;;;
Pengamat: Danantara 'Dana Sementara Untuk Saudara Saudara' https://t.co/qBrcT4X58f,Pengamat Danantara Dana Sementara Untuk Saudara Saudara,0,0,True;;;
@JedTeguh03 Inisiatif Presiden Prabowo dukung Danantara patut dikenang,Inisiatif Presiden Prabowo dukung Danantara patut dikenang,1,1,True;;;
@reaareaa__ Berkat dukungan Presiden Prabowo Danantara makin kuat hadapi tantangan,Berkat dukungan Presiden Prabowo Danantara makin kuat hadapi tantangan,1,1,True;;;
Gabung danantara untuk nyari ide buku. Ilmu mahal.,Gabung danantara untuk nyari ide buku Ilmu mahal,0,0,True;;;
@JedTeguh03 Presiden Prabowo bener-bener hadir dukung Danantara langkah maju buat startup Indonesia,Presiden Prabowo benerbener hadir dukung Danantara langkah maju buat startup Indonesia,1,1,True;;;
Danantara gagal ekonomi runtuh. Kita turun ke jalan bareng-bareng gaes. Di momen itu ga bakal ada kerjaan. Lalu ngapain? Ya demo..,Danantara gagal ekonomi runtuh Kita turun ke jalan barengbareng gaes Di momen itu ga bakal ada kerjaan Lalu ngapain Ya demo,0,0,True;;;
Makane bro kamu yg pintar dan bisa buktikan sukses pernah kelola uang di atas 10.000T agar kamu jadi konsultan DANANTARA Indonesia membutuhkan kepiawaian management minus tutup celah korupsi dari ahlinya Bosnya DANANTARA siapa? Tetap WONG INDONESIA bro Melangitlah Indonesia,Makane bro kamu yg pintar dan bisa buktikan sukses pernah kelola uang di atas 10000T agar kamu jadi konsultan DANANTARA Indonesia membutuhkan kepiawaian management minus tutup celah korupsi dari ahlinya Bosnya DANANTARA siapa Tetap WONG INDONESIA bro Melangitlah Indonesia,1,1,True;;;
@DS_yantie 1) Pengusaha2 Indonesia di APINDO saja banyak yg merasa MIRIS dgn Danantara khususnya dgn dimasukkannya BANK2 Himbara ke Danantara yg bisa beRESIKO SISTEMIK (Burhanudin Muhtadi dgn Zilvia Iskandar di Metro TV) 2) Kan makin bnyk orang yg RAGU &amp; DISTRUST thd Kebijakan2 Prabowo?,1 Pengusaha2 Indonesia di APINDO saja banyak yg merasa MIRIS dgn Danantara khususnya dgn dimasukkannya BANK2 Himbara ke Danantara yg bisa beRESIKO SISTEMIK Burhanudin Muhtadi dgn Zilvia Iskandar di Metro TV 2 Kan makin bnyk orang yg RAGU dan DISTRUST thd Kebijakan2 Prabowo,0,0,True;;
@reaareaa__ Berani support Danantara Presiden Prabowo tunjukin leadership yang inspiratif,Berani support Danantara Presiden Prabowo tunjukin leadership yang inspiratif,1,1,True;;;
@FrediRandi4 Danantara gaspol wujudkan visi Presiden Prabowo kerja sama global lewat Joint Fund ini inspirasi generasi sekarang,Danantara gaspol wujudkan visi Presiden Prabowo kerja sama global lewat Joint Fund ini inspirasi generasi sekarang,1,1,True;;;
@FrediRandi4 Presiden Prabowo percaya sinergi global bakal bikin Indonesia jadi lebih keren Joint Fund Danantara bukti nyatanya,Presiden Prabowo percaya sinergi global bakal bikin Indonesia jadi lebih keren Joint Fund Danantara bukti nyatanya,1,1,True;;;
@FrediRandi4 Beda banget kalau udah ada dukungan global Joint Fund Danantara bikin visi Presiden Prabowo kian nyata,Beda banget kalau udah ada dukungan global Joint Fund Danantara bikin visi Presiden Prabowo kian nyata,1,1,True;;;
Tapi Danantara bukan PIF atau QIA. Gue gak lagi bahas asetnya soalnya pas dicek ternyata asetnya gak kalah jauh: PIF $925 miliar Danantara $900 miliar &amp; QIA $526 miliar. Potensi masalahnya ada di maladministrasi korupsi &amp; rekam jejak negara dalam mengelola dana umum. https://t.co/FtLRWhocP5,Tapi Danantara bukan PIF atau QIA Gue gak lagi bahas asetnya soalnya pas dicek ternyata asetnya gak kalah jauh PIF 925 miliar Danantara 900 miliar dan QIA 526 miliar Potensi masalahnya ada di maladministrasi korupsi dan rekam jejak negara dalam mengelola dana umum,0,0,True;
@prastow Mau bilang akibat danantara effect takut disalahin ya om ,Mau bilang akibat danantara effect takut disalahin ya om,0,0,True;;;
@NenkMonica Sepertinya beliau ini jadi aktor utama pengalihan isu pajak 12% dan Danantara.,Sepertinya beliau ini jadi aktor utama pengalihan isu pajak 12 dan Danantara,0,0,True;;;
@GenZNusantara IHSG melonjak sentimen investor ikut naik. Kejelasan Danantara dan RUPST Himbara jadi penyemangat,IHSG melonjak sentimen investor ikut naik Kejelasan Danantara dan RUPST Himbara jadi penyemangat,1,1,True;;;
@LeonPriceleon48 Dukung Danantara karena perubahan dimulai dari satu langkah kecil! #DanantaraMembangunNegri,Dukung Danantara karena perubahan dimulai dari satu langkah kecil DanantaraMembangunNegri,1,1,True;;;
@JedTeguh03 Terima kasih Presiden Prabowo selalu percaya Danantara dan generasi muda,Terima kasih Presiden Prabowo selalu percaya Danantara dan generasi muda,1,1,True;;;
