Text,Text Clean,Label,Predicted Label,Correct;;;
Danantara Bangkitkan Ekonomi Bangsa #Danantara #KerjaSamaDanantara #InvestasiDanantara #DukungDanantara https://t.co/SihJPgG9Eu,Danantara Bangkitkan Ekonomi Bangsa Danantara KerjaSamaDanantara InvestasiDanantara DukungDanantara,1,1,True;;;
@dheppylovelly Dukungan penuh dari masyarakat bikin harapan besar buat sukses investasi Danantara,Dukungan penuh dari masyarakat bikin harapan besar buat sukses investasi Danantara,1,1,True;;;
@GenZNusantara BPI Danantara solusi strategis buat tarik investasi dan tingkatkan daya saing kita,BPI Danantara solusi strategis buat tarik investasi dan tingkatkan daya saing kita,1,1,True;;;
@GenZNusantara IHSG kuat bikin pasar lebih hidup. Selamat untuk Danantara dan hasil positif RUPST Himbara yang menjadi booster utama,IHSG kuat bikin pasar lebih hidup Selamat untuk Danantara dan hasil positif RUPST Himbara yang menjadi booster utama,1,1,True;;;
Video: Istana soal Kabar Ray Dalio Batal Jadi Penasihat Danantara https://t.co/YP93MVMB6o,Video Istana soal Kabar Ray Dalio Batal Jadi Penasihat Danantara,2,2,True;;;
@GenZNusantara Pasar semarak IHSG menanjak. Kejelasan Danantara dan hasil RUPST Himbara membuat sentimen investor positif,Pasar semarak IHSG menanjak Kejelasan Danantara dan hasil RUPST Himbara membuat sentimen investor positif,1,1,True;;;
@reaareaa__ Hebat deh Presiden Prabowo mau support Danantara Indonesia pasti makin melaju dengan inovasi kaya gini,Hebat deh Presiden Prabowo mau support Danantara Indonesia pasti makin melaju dengan inovasi kaya gini,1,1,True;;;
Mega korupsi 1 kuadratriliun terbesar sepanjang sejarah bangsa ini berdiri belum lagi kerugian masyarakat yg tak masuk hitungan dirut pertamina masih aman2 ajakah? menteri BUMN yg rangkap jabatan ketum PSSI dan sekarang komut danantara gimana?masih gak merasa gak ada andil https://t.co/VWmQy503rN,Mega korupsi 1 kuadratriliun terbesar sepanjang sejarah bangsa ini berdiri belum lagi kerugian masyarakat yg tak masuk hitungan dirut pertamina masih aman2 ajakah menteri BUMN yg rangkap jabatan ketum PSSI dan sekarang komut danantara gimanamasih gak merasa gak ada andil,0,0,True;;;
@JedTeguh03 Dukungan Presiden Prabowo ke Danantara bener-bener solusi nyata buat masa depan,Dukungan Presiden Prabowo ke Danantara benerbener solusi nyata buat masa depan,1,1,True;;;
Potensi besar: Joint Fund Rp 67 5 Triliun Rupiah hasil Kerjasama Danantara didukung Presiden Prabowo. #DanantaraUntukIndonesia https://t.co/9VXYQPfMEo,Potensi besar Joint Fund Rp 67 5 Triliun Rupiah hasil Kerjasama Danantara didukung Presiden Prabowo DanantaraUntukIndonesia,1,1,True;;;
Danantara bukan sekadar pengelolaan dana tetapi wujud nyata investasi untuk masa depan bangsa. Mari bersama membangun Indonesia yang lebih maju berdaulat dan berkelanjutan. #EnergiBersih #InvestasiHijau #DanantaraMaju https://t.co/txEtfAYDv9,Danantara bukan sekadar pengelolaan dana tetapi wujud nyata investasi untuk masa depan bangsa Mari bersama membangun Indonesia yang lebih maju berdaulat dan berkelanjutan EnergiBersih InvestasiHijau DanantaraMaju,1,1,True;;;
@indoinsidenews Saham BUMN Perbankan berjatuhan saat DANAntara diumumkan,Saham BUMN Perbankan berjatuhan saat DANAntara diumumkan,0,0,True;;;
@tang__kira gw siap denger berita korupsi danantara 2-3 tahun kedipan,gw siap denger berita korupsi danantara 23 tahun kedipan,0,0,True;;;
Ekonomj bangsa akan bangkit dengan Danantara https://t.co/2xsCA8u1ov,Ekonomj bangsa akan bangkit dengan Danantara,1,1,True;;;
ihsg jeblok danantara taiiiitaiiii gagal ini beli bmw akhirtaun,ihsg jeblok danantara taiiiitaiiii gagal ini beli bmw akhirtaun,0,0,True;;;
@reaareaa__ Presiden Prabowo support Danantara jalan buat inovator muda jadi makin terbuka,Presiden Prabowo support Danantara jalan buat inovator muda jadi makin terbuka,1,1,True;;;
@madinaarifahh Kak jujur gue juga masih mikir ini tuh pengalihan isu danantara krn timingnya terlalu 'pas' untuk kasusnya keluar ,Kak jujur gue juga masih mikir ini tuh pengalihan isu danantara krn timingnya terlalu pas untuk kasusnya keluar,0,0,True;;;
Next Danantara tapi pas 2028 Prabowo-Gibran bagi-bagi bansos triliunan seketika masyarakat lupa. Uang yang di Danantara? Tinggal bilang Investasinya tidak berhasil ,Next Danantara tapi pas 2028 PrabowoGibran bagibagi bansos triliunan seketika masyarakat lupa Uang yang di Danantara Tinggal bilang Investasinya tidak berhasil,0,0,True;;;
@reaareaa__ Dengan support Presiden Prabowo Danantara makin pede inovasinya,Dengan support Presiden Prabowo Danantara makin pede inovasinya,1,1,True;;;
@GenZNusantara Sekarang IHSG menguat investor makin pede. Kepengurusan Danantara yang jelas dan RUPST Himbara yang positif jadi booster,Sekarang IHSG menguat investor makin pede Kepengurusan Danantara yang jelas dan RUPST Himbara yang positif jadi booster,1,1,True;;;
Pertumbuhan ekonomi butuh fondasi yang kuat. Danantara menjawab lewat strategi investasi yang cerdas dan transparan untuk masa depan yang lebih cerah. #InvestasiStrategis #EkonomiTumbuh #IndonesiaMaju https://t.co/0N21ol3Dir,Pertumbuhan ekonomi butuh fondasi yang kuat Danantara menjawab lewat strategi investasi yang cerdas dan transparan untuk masa depan yang lebih cerah InvestasiStrategis EkonomiTumbuh IndonesiaMaju,1,1,True;;;
RD bagiin bocoran draf buku terbarunya bulan Januari lalu terus masuk danantara pas maret itu dia riset pasti belajar dari banyak buku pasti jelasin dari berbagai macam zaman jadi ga ada hubungannya rilis buku sama keluar danantara,RD bagiin bocoran draf buku terbarunya bulan Januari lalu terus masuk danantara pas maret itu dia riset pasti belajar dari banyak buku pasti jelasin dari berbagai macam zaman jadi ga ada hubungannya rilis buku sama keluar danantara,2,2,True;;;
@JedTeguh03 Dukungan Presiden Prabowo buat Danantara bikin percaya diri dan berkembang terus,Dukungan Presiden Prabowo buat Danantara bikin percaya diri dan berkembang terus,1,1,True;;;
@GenZNusantara BPI Danantara ramah investor yuk manfaatin buat kemajuan kita,BPI Danantara ramah investor yuk manfaatin buat kemajuan kita,1,1,True;;;
Danantara Indonesia akankah meniru model Temasek Singapura atau Khazanah Malaysia? Simak ulasan Toto Pranoto pengamat BUMN soal masa depan sovereign fund ini. #Danantara https://t.co/xLgZ02Fc1w,Danantara Indonesia akankah meniru model Temasek Singapura atau Khazanah Malaysia Simak ulasan Toto Pranoto pengamat BUMN soal masa depan sovereign fund ini Danantara,2,2,True;;;
@kompascom Apakah Danantara bakal jd rekor selanjutnya? Saksikan bersama,Apakah Danantara bakal jd rekor selanjutnya Saksikan bersama,2,2,True;;;
@gentayangan79 @NenkMonica Pembela asing koruptor KEPALA OTAK KAU KORUPTOR!! TUH KAU TENGOK DANANTARA!! IMPOR KOURUPTOR!! PRESIDEN TIAP PIDATO ANTI OSANG ASENG!! TAUNYA IMPOR KORUPTOR DARI THAILAND!!,Pembela asing koruptor KEPALA OTAK KAU KORUPTOR TUH KAU TENGOK DANANTARA IMPOR KOURUPTOR PRESIDEN TIAP PIDATO ANTI OSANG ASENG TAUNYA IMPOR KORUPTOR DARI THAILAND,0,0,True;;;
@Boediantar4 Biasa ini mah.. persiapan pemilu 2029 butuh dana yg besuarrrr.. padahal Danantara ga ada di Program Capres ataupun RAPBN.. kejadiannya model² Proyek IKN dan Kereta Woos.. tau² pengen punya Proyek Dana besar buat Pencitraan tapi ngawur.. ga ada penelitian yg mendalam,Biasa ini mah persiapan pemilu 2029 butuh dana yg besuarrrr padahal Danantara ga ada di Program Capres ataupun RAPBN kejadiannya model Proyek IKN dan Kereta Woos tau pengen punya Proyek Dana besar buat Pencitraan tapi ngawur ga ada penelitian yg mendalam,0,0,True;;;
Burung Jalak Burung Dara Burung Dara burung romantis Babi Pengkhianat di Danantara Jokowi Korupsi OCCRP bikin miris #JokowiPredatorKorup #JokowiPredatorKorup,Burung Jalak Burung Dara Burung Dara burung romantis Babi Pengkhianat di Danantara Jokowi Korupsi OCCRP bikin miris JokowiPredatorKorup JokowiPredatorKorup,0,0,True;;;
Danantara hadir sebagai penggerak pembangunan jangka panjang. Inilah bentuk nyata gotong royong membangun bangsa yang maju dan lestari. #DanantaraUntukBangsa #InvestasiMasaDepan #IndonesiaMaju https://t.co/SdFMJVJmVF,Danantara hadir sebagai penggerak pembangunan jangka panjang Inilah bentuk nyata gotong royong membangun bangsa yang maju dan lestari DanantaraUntukBangsa InvestasiMasaDepan IndonesiaMaju,1,1,True;;;
@dheppylovelly Investasi yang benar dan terbuka bikin kita semua nyaman. Yuk support Danantara! ,Investasi yang benar dan terbuka bikin kita semua nyaman Yuk support Danantara,1,1,True;;;
@reaareaa__ Dukungan Presiden Prabowo bikin Danantara makin ready bersaing di pasar global,Dukungan Presiden Prabowo bikin Danantara makin ready bersaing di pasar global,1,1,True;;;
@LeonPriceleon48 Setiap langkah bersama Danantara adalah langkah menuju masa depan lebih baik! #DanantaraMembangunNegri,Setiap langkah bersama Danantara adalah langkah menuju masa depan lebih baik DanantaraMembangunNegri,1,1,True;;;
Presiden Prabowo luncurkan Danantara wujud komitmen pengelolaan investasi berkelanjutan. https://t.co/pj7RFsDu5P,Presiden Prabowo luncurkan Danantara wujud komitmen pengelolaan investasi berkelanjutan,1,1,True;;;
@KangManto123 Eh kalo gw punya simpanan emas di pegadaian brati jadi danantara dong????,Eh kalo gw punya simpanan emas di pegadaian brati jadi danantara dong,2,2,True;;;
@FrediRandi4 Keren banget visi Presiden Prabowo diwujudin lewat Danantara Joint Fund Rp 67 5 Triliun buktiin optimisme Indonesia naik level,Keren banget visi Presiden Prabowo diwujudin lewat Danantara Joint Fund Rp 67 5 Triliun buktiin optimisme Indonesia naik level,1,1,True;;;
@JedTeguh03 Presiden Prabowo support Danantara jadi inspirasi buat mendorong startup lain untuk maju,Presiden Prabowo support Danantara jadi inspirasi buat mendorong startup lain untuk maju,1,1,True;;;
@reaareaa__ Bangga Presiden Prabowo gas terus dukung Danantara langkah keren buat masa depan,Bangga Presiden Prabowo gas terus dukung Danantara langkah keren buat masa depan,1,1,True;;;
@reaareaa__ Semakin bangga sama tanah air karena Presiden Prabowo support Danantara,Semakin bangga sama tanah air karena Presiden Prabowo support Danantara,1,1,True;;;
Jaminannya hanya kebesaran nama Prabowo. Masa sih di usia senja masih akan terbenam dosa Danantara? Sebuah 'hil yang mustahal'.,Jaminannya hanya kebesaran nama Prabowo Masa sih di usia senja masih akan terbenam dosa Danantara Sebuah hil yang mustahal,0,0,True;;;
Danantara Wujudkan Tata Kelola Investasi Nasional yang Optimal untuk kemajuan bangsa. #BPIDanantara #PembangunanNasional #SektorStrategis https://t.co/ISiHYcCGfN,Danantara Wujudkan Tata Kelola Investasi Nasional yang Optimal untuk kemajuan bangsa BPIDanantara PembangunanNasional SektorStrategis,1,1,True;;;
@msaid_didu Apakah ini untuk menutupi kasus? Atau menutupi Danantara agar rakyat lupa,Apakah ini untuk menutupi kasus Atau menutupi Danantara agar rakyat lupa,0,0,True;;;
@reaareaa__ Dukungannya Presiden Prabowo buat Danantara ngasih motivasi ekstra biar terus berinovasi dan gak gampang nyerah,Dukungannya Presiden Prabowo buat Danantara ngasih motivasi ekstra biar terus berinovasi dan gak gampang nyerah,1,1,True;;;
Danantara kekuatan baru ekonomi Indonesia. https://t.co/QjxJNwRODd,Danantara kekuatan baru ekonomi Indonesia,1,1,True;;;
@wargapanam Jangan sampe Danantara/MBG jadi kayak 1MDB ,Jangan sampe DanantaraMBG jadi kayak 1MDB,0,0,True;;;
Did you know Danantara mengoptimalkan pengelolaan aset negara #Danantara #BPIDanantara #ManfaatDanantara #DukungDanantara https://t.co/Ym9FeDBqDA,Did you know Danantara mengoptimalkan pengelolaan aset negara Danantara BPIDanantara ManfaatDanantara DukungDanantara,1,1,True;;;
Danantara perkuat pengelolaan investasi nasional lewat pendekatan berbasis teknologi dan kolaborasi #BPIDanantara #PembangunanNasional #SektorStrategis https://t.co/ApOGgz5CLH,Danantara perkuat pengelolaan investasi nasional lewat pendekatan berbasis teknologi dan kolaborasi BPIDanantara PembangunanNasional SektorStrategis,1,1,True;;;
@reaareaa__ Dengan dukungan dari Presiden Prabowo Danantara punya peluang besar buat berkembang,Dengan dukungan dari Presiden Prabowo Danantara punya peluang besar buat berkembang,1,1,True;;;
Ekonom Endus BPI Danantara Berpotensi Jadi Sumber Korupsi Baru https://t.co/xEjlgV8nNZ,Ekonom Endus BPI Danantara Berpotensi Jadi Sumber Korupsi Baru,0,0,True;;;
Silakan kangkangi terus tata kelola dan kepatutan. #Danantara https://t.co/DBJXcLLOtU,Silakan kangkangi terus tata kelola dan kepatutan Danantara,0,0,True;;;
@V3g3L Imbas efisiensi anggaran=&gt;&gt;utk Danantara &amp; MBG Tp MBG dan Danantara ibarat proyek sakral yg wajib dipuja puji kesuksesanya walau fakta berbicara lain. MBG Danantara dan proyek syarat KKN lainnya akan trs menggerus utk meningkatkan ekonomi oligarki.,Imbas efisiensi anggaranutk Danantara dan MBG Tp MBG dan Danantara ibarat proyek sakral yg wajib dipuja puji kesuksesanya walau fakta berbicara lain MBG Danantara dan proyek syarat KKN lainnya akan trs menggerus utk meningkatkan ekonomi oligarki,0,0,True
@JedTeguh03 Bangga punya Presiden Prabowo yang terus berikan perhatian ke Danantara,Bangga punya Presiden Prabowo yang terus berikan perhatian ke Danantara,1,1,True;;;
@ardisatriawan Allohu. Bisa bisa Ray Dalio mati dan dikubur di indonesia kalo lanjut di danantara terus liat fakta2 ngehe kyk gini,Allohu Bisa bisa Ray Dalio mati dan dikubur di indonesia kalo lanjut di danantara terus liat fakta2 ngehe kyk gini,0,0,True;;;
Danantara merupakan Badan Pengelola Investasi yang mengonsolidasikan dan mengelola aset strategis negara. Danantara bertujuan memperkuat pertumbuhan ekonomi nasional melalui investasi di sektor-sektor prioritas seperti energi terbarukan teknologi dan industri hilirisasi. https://t.co/N8yvLFAaw3,Danantara merupakan Badan Pengelola Investasi yang mengonsolidasikan dan mengelola aset strategis negara Danantara bertujuan memperkuat pertumbuhan ekonomi nasional melalui investasi di sektorsektor prioritas seperti energi terbarukan teknologi dan industri hilirisasi,1,1,True;;;
@anassaputra2045 @yudhakhel Berita yg ditunggu 1. Danantara Dikorupsi 2. MBG Dikorupsi 3. Saya Terpaksa Menaikan Pajak ,Berita yg ditunggu 1 Danantara Dikorupsi 2 MBG Dikorupsi 3 Saya Terpaksa Menaikan Pajak,0,0,True;;;
@dany_satrio Di campur i kabeh bahan ben menarik. Trs lali bahas danantara,Di campur i kabeh bahan ben menarik Trs lali bahas danantara,2,2,True;;;
@GenZNusantara Yuk rangkul pertumbuhan ekonomi bersama optimisme BPI Danantara,Yuk rangkul pertumbuhan ekonomi bersama optimisme BPI Danantara,1,1,True;;;
@ARSIPAJA Bayangkan semua anggaran danantara yang LEBIH DARI 30 TRILIUN LEBIH BISA MENGHILANGKAN KEMISKINAN. Danantara itu pun juga gak guna gak ada urgensi gak efektif kayak IKN. Goblok banget ah capek,Bayangkan semua anggaran danantara yang LEBIH DARI 30 TRILIUN LEBIH BISA MENGHILANGKAN KEMISKINAN Danantara itu pun juga gak guna gak ada urgensi gak efektif kayak IKN Goblok banget ah capek,0,0,True;;;
@txtdrkuliner Wujudkan Indonesia Maju lewat Danantara #InvestasiMasaDepan #DanantaraUntukBangsa https://t.co/TGiN9N78ei,Wujudkan Indonesia Maju lewat Danantara InvestasiMasaDepan DanantaraUntukBangsa,1,1,True;;;
@JedTeguh03 Happy banget liat Presiden Prabowo kasih semangat buat Danantara,Happy banget liat Presiden Prabowo kasih semangat buat Danantara,1,1,True;;;
Pertamax ini beneran buat ngubur Danantara. Pelakunya ketangkep karena penguasa udah siapin mereka buat jadi kambingnya.. Ahai panggung korupsi di indo ini gede banget ternyata.. Kita idup di antara tumpukan hutang negara.. Sewaktu-waktu tinggal kolaps aja..,Pertamax ini beneran buat ngubur Danantara Pelakunya ketangkep karena penguasa udah siapin mereka buat jadi kambingnya Ahai panggung korupsi di indo ini gede banget ternyata Kita idup di antara tumpukan hutang negara Sewaktuwaktu tinggal kolaps aja,0,0,True;;;
@reaareaa__ Keren Presiden Prabowo kasih ruang buat Danantara berkembang dan membanggakan Indonesia,Keren Presiden Prabowo kasih ruang buat Danantara berkembang dan membanggakan Indonesia,1,1,True;;;
@si_ciio @tempodotco @prabowo @Gerindra Tdk percaya danantara krn cuma akan jadi umpan org org serakah,Tdk percaya danantara krn cuma akan jadi umpan org org serakah,0,0,True;;;
@JedTeguh03 Presiden Prabowo selalu dukung Danantara wujudkan mimpi anak muda dalam negeri,Presiden Prabowo selalu dukung Danantara wujudkan mimpi anak muda dalam negeri,1,1,True;;;
Lihat video raka_wong! #TikTok https://t.co/PeDDKUnpbE puasa sahur sabtu pertamina danantara phk ramadhan subuh #serunyapuasaramadhan1446h,Lihat video rakawong TikTok puasa sahur sabtu pertamina danantara phk ramadhan subuh serunyapuasaramadhan1446h,2,2,True;;;
Danantara merupakan langkah untuk mendorong pertumbuhan ekonomi nasional menjadi kekuatan yang menjadi energi untuk masa depan Indonesia. #Danantara #EkonomiKuat #PertumbuhanEkonomi https://t.co/RsmuwwZE2o,Danantara merupakan langkah untuk mendorong pertumbuhan ekonomi nasional menjadi kekuatan yang menjadi energi untuk masa depan Indonesia Danantara EkonomiKuat PertumbuhanEkonomi,1,1,True;;;
Ekonom CSIS: Pembentukan Danantara Jadi Ajang Reformasi BUMN https://t.co/TLjf5GTcIA,Ekonom CSIS Pembentukan Danantara Jadi Ajang Reformasi BUMN,1,1,True;;;
@GenZNusantara Prabowo dan BPI Danantara semangat dorong ekonomi Indonesia ke level baru! Yuk ikut support,Prabowo dan BPI Danantara semangat dorong ekonomi Indonesia ke level baru Yuk ikut support,1,1,True;;;
