Text,Text Clean,Label,Predicted Label,Correct
Next Danantara tapi pas 2028 Prabowo-Gibran bagi-bagi bansos triliunan seketika masyarakat lupa. Uang yang di Danantara? Tinggal bilang Investasinya tidak berhasil ,Next Danantara tapi pas 2028 PrabowoGibran bagibagi bansos triliunan seketika masyarakat lupa Uang yang di Danantara Tinggal bilang Investasinya tidak berhasil,0,0,True
mantap! Semoga Danantara jadi solusi ekonomi kita https://t.co/fGro7aIotB,mantap Semoga Danantara jadi solusi ekonomi kita,1,1,True
@dheppylovelly Bersatu demi transparansi dan integritas Indonesia kompak banget dukung investasi Danantara,Bersatu demi transparansi dan integritas Indonesia kompak banget dukung investasi Danantara,1,1,True
Yes tetep uangnya nasabah dan itu ga dipake lgsg ke Danantara tp klo si Danantara rugi besar bukan ga mgkn si bank pemilik asset nya jg knp2. Drpd kena resiko itu mending pindahin dana ke bank swasta aja kata gw teh. Lagian untungnya apaan nabung di bank BUMN? Perasaan ga ada,Yes tetep uangnya nasabah dan itu ga dipake lgsg ke Danantara tp klo si Danantara rugi besar bukan ga mgkn si bank pemilik asset nya jg knp2 Drpd kena resiko itu mending pindahin dana ke bank swasta aja kata gw teh Lagian untungnya apaan nabung di bank BUMN Perasaan ga ada,0,0,True
Abis mundur dari Danantara Gk tahan kali samau bau busuknya ya,Abis mundur dari Danantara Gk tahan kali samau bau busuknya ya,0,0,True
@dheppylovelly Kerjaan bareng lebih yuk kita dukung Danantara yang mengutamakan transparansi,Kerjaan bareng lebih yuk kita dukung Danantara yang mengutamakan transparansi,1,1,True
Lho wonge ga eruh ta lek dewas'e danantara iku koruptor teko Thailand? Opo perlu tethering teko hapeku?,Lho wonge ga eruh ta lek dewase danantara iku koruptor teko Thailand Opo perlu tethering teko hapeku,0,0,True
@kompascom @jokowi tuh udeh ada pernyataan di media bahwa dr bareskrim ugm dan kpu bilang ijazah lu tuh ASLI ! Ayo tunjukin dong ke publik klo emang mrk benar dan lu punya ijazah Asli ! Masa pengecut sih udeh 10 th jd presiden n skrg pjb danantara lagi ,tuh udeh ada pernyataan di media bahwa dr bareskrim ugm dan kpu bilang ijazah lu tuh ASLI Ayo tunjukin dong ke publik klo emang mrk benar dan lu punya ijazah Asli Masa pengecut sih udeh 10 th jd presiden n skrg pjb danantara lagi,0,0,True
@reaareaa__ Dengan support dari Presiden Prabowo Danantara pasti bisa berkembang jadi lebih baik lagi,Dengan support dari Presiden Prabowo Danantara pasti bisa berkembang jadi lebih baik lagi,1,1,True
* Katanya Efisiensi jadinya Danantara !!! - * PT. Sritex Tutup Per 1 Maret 2025 !!! - * Foto Termahal Th. 2025 M !!! https://t.co/lMcjWF9ll1,Katanya Efisiensi jadinya Danantara PT Sritex Tutup Per 1 Maret 2025 Foto Termahal Th 2025 M,0,0,True
Dari Danantara Indonesia mendunia. https://t.co/OZL6Xkqxhy,Dari Danantara Indonesia mendunia,1,1,True
Danantara hadir sebagai fondasi kuat menuju ekonomi Indonesia yang tangguh dan berkelanjutan. #Danantara #KerjaSamaDanantara #InvestasiDanantara #DukungDanantara https://t.co/zdxna4IPVy,Danantara hadir sebagai fondasi kuat menuju ekonomi Indonesia yang tangguh dan berkelanjutan Danantara KerjaSamaDanantara InvestasiDanantara DukungDanantara,1,1,True
@GenZNusantara Pasar makin optimis karena IHSG meningkat. Berkat kejelasan Danantara dan kabar baik RUPST Himbara investor makin yakin,Pasar makin optimis karena IHSG meningkat Berkat kejelasan Danantara dan kabar baik RUPST Himbara investor makin yakin,1,1,True
Presiden Prabowo resmikan Danantara BUMN terus berkomitmen dalam public service obligation. #berita #danantara #presidenprabowo #investasi #bumn #pso #publicserviceorganization #tepatsolutifindonesia #publicserviceobligation https://t.co/zuDwPScmPT,Presiden Prabowo resmikan Danantara BUMN terus berkomitmen dalam public service obligation berita danantara presidenprabowo investasi bumn pso publicserviceorganization tepatsolutifindonesia publicserviceobligation,1,1,True
Di Duga Aparat Hukum Telah Dikondisikan Milik Mulyono Raja Jawa Versi Bahlil Benarkah Lembaga Danantara Tak Bisa Di Audit @bpkri @KPK_RI #DanantaraKaramkanNKRI #DanantaraKaramkanNKRI,Di Duga Aparat Hukum Telah Dikondisikan Milik Mulyono Raja Jawa Versi Bahlil Benarkah Lembaga Danantara Tak Bisa Di Audit DanantaraKaramkanNKRI DanantaraKaramkanNKRI,0,0,True
Danantara Sebuah langkah strategis dalam Memperkuat Ekosistem Investasi Nasional https://t.co/3NV4pNfU8X,Danantara Sebuah langkah strategis dalam Memperkuat Ekosistem Investasi Nasional,1,1,True
@kecilamat12 BPI Danantara hadir mendorong ketahanan energi lewat kolaborasi global di sektor energi hijau. Investasi hari ini demi bumi esok hari. #EnergiBersih #InvestasiHijau #DanantaraMaju,BPI Danantara hadir mendorong ketahanan energi lewat kolaborasi global di sektor energi hijau Investasi hari ini demi bumi esok hari EnergiBersih InvestasiHijau DanantaraMaju,1,1,True
@reaareaa__ Makin optimis sama masa depan anak muda berkat support Presiden Prabowo ke Danantara,Makin optimis sama masa depan anak muda berkat support Presiden Prabowo ke Danantara,1,1,True
@txtdrimedia Era jokowi itu lho ... masak jaman majapahit ? Selama itu men bumn nya gak tgjwb ? Malah jd pengurus danantara ? .. malu lah @prabowo ... hidup jokowiiii ! NDASMU . #IndonesiaGelap2025 #JokowiPredatorKorup,Era jokowi itu lho masak jaman majapahit Selama itu men bumn nya gak tgjwb Malah jd pengurus danantara malu lah hidup jokowiiii NDASMU IndonesiaGelap2025 JokowiPredatorKorup,0,0,True
@GenZNusantara Pasar semarak IHSG menanjak. Kejelasan Danantara dan hasil RUPST Himbara membuat sentimen investor positif,Pasar semarak IHSG menanjak Kejelasan Danantara dan hasil RUPST Himbara membuat sentimen investor positif,1,1,True
@GenZNusantara IHSG gerak naik kepercayaan investor menguat. Kunjungan kejelasan Danantara dan hasil RUPST Himbara bikin ceria,IHSG gerak naik kepercayaan investor menguat Kunjungan kejelasan Danantara dan hasil RUPST Himbara bikin ceria,1,1,True
Tanggapi Keresaha Publik SBY : Niat Danantara Baik https://t.co/hkgsyeLy6V,Tanggapi Keresaha Publik SBY Niat Danantara Baik,1,1,True
ðŸ‡®ðŸ‡© $IHSG cukup solid minggu ini terutama setelah Danantara mulai launching. - Finance sektor kuat: $BMRI +9.24% $BBRI +8.58% $BBCA +0.59% - Big movers: $MBMA +17.78% $KLBP +10.19% - Rebound energi &amp; mining: $UNTR +4.20% $PTBA +3.28% Will it sustain? https://t.co/AnvA0ihYas,IHSG cukup solid minggu ini terutama setelah Danantara mulai launching Finance sektor kuat BMRI 924 BBRI 858 BBCA 059 Big movers MBMA 1778 KLBP 1019 Rebound energi dan mining UNTR 420 PTBA 328 Will it sustain,1,1,True
@paristiawangN @DDDSwordX @yudhakhel Gila sih hidup gua om lu hidup lu bisa jadi di pertaruhkan di danantara ini,Gila sih hidup gua om lu hidup lu bisa jadi di pertaruhkan di danantara ini,0,0,True
Membuka Pintu Kemajuan dengan Investasi Strategis Danantara: Danantara membuka peluang investasi yang luas menciptakan ekosistem yang kondusif untuk bisnis dan inovasi demi pertumbuhan ekonomi yang berkelanjutan. #InvestasiStrategis #EkonomiTumbuh #IndonesiaMaju https://t.co/slaxPPpEDd,Membuka Pintu Kemajuan dengan Investasi Strategis Danantara Danantara membuka peluang investasi yang luas menciptakan ekosistem yang kondusif untuk bisnis dan inovasi demi pertumbuhan ekonomi yang berkelanjutan InvestasiStrategis EkonomiTumbuh IndonesiaMaju,1,1,True
@GenZNusantara Investor senang IHSG menguat rasa percaya pun meningkat. Semua berkat manajemen Danantara dan hasil positif dari RUPST Himbara,Investor senang IHSG menguat rasa percaya pun meningkat Semua berkat manajemen Danantara dan hasil positif dari RUPST Himbara,1,1,True
Danantara hadir sebagai solusi strategis dalam mengelola aset negara agar lebih efisien dan transparan untuk mendorong pertumbuhan ekonomi Indonesia. https://t.co/2nUl3jc3qY,Danantara hadir sebagai solusi strategis dalam mengelola aset negara agar lebih efisien dan transparan untuk mendorong pertumbuhan ekonomi Indonesia,1,1,True
@dheppylovelly Transparansi investasi Danantara jadi harapan baru buat ekonomi kita,Transparansi investasi Danantara jadi harapan baru buat ekonomi kita,1,1,True
@dheppylovelly Bersama dukung investasi Danantara demi Indonesia yang lebih inovatif dan berintegritas ,Bersama dukung investasi Danantara demi Indonesia yang lebih inovatif dan berintegritas,1,1,True
@profesor_saham Kalo penasehat udah undur diri brarti orang di Danantara udah gak bisa dinasehatin ,Kalo penasehat udah undur diri brarti orang di Danantara udah gak bisa dinasehatin,0,0,True
@ARSIPAJA Bayangkan semua anggaran danantara yang LEBIH DARI 30 TRILIUN LEBIH BISA MENGHILANGKAN KEMISKINAN. Danantara itu pun juga gak guna gak ada urgensi gak efektif kayak IKN. Goblok banget ah capek,Bayangkan semua anggaran danantara yang LEBIH DARI 30 TRILIUN LEBIH BISA MENGHILANGKAN KEMISKINAN Danantara itu pun juga gak guna gak ada urgensi gak efektif kayak IKN Goblok banget ah capek,0,0,True
@FrediRandi4 Dukung penuh gebrakan Danantara Joint Fund Rp 67 5 T bareng global bukti nyata mimpi Presiden Prabowo makin deket,Dukung penuh gebrakan Danantara Joint Fund Rp 67 5 T bareng global bukti nyata mimpi Presiden Prabowo makin deket,1,1,True
Ya gmn ya danantara isinya ya ordal2 an aja gt,Ya gmn ya danantara isinya ya ordal2 an aja gt,0,0,True
@reaareaa__ Dukungannya Presiden Prabowo ke Danantara itu wujud nyata komitmen buat majukan negeri,Dukungannya Presiden Prabowo ke Danantara itu wujud nyata komitmen buat majukan negeri,1,1,True
Dukung Hilirisasi Industri Nikel di Indonesia Danantara Indonesia dan INA Umumkan Kemitraan Strategis dengan Eramet https://t.co/UMf3dYHdSb #beritaterkini #beritaviral #kabarterbaru #klikwarta #news #beritanasional,Dukung Hilirisasi Industri Nikel di Indonesia Danantara Indonesia dan INA Umumkan Kemitraan Strategis dengan Eramet beritaterkini beritaviral kabarterbaru klikwarta news beritanasional,1,1,True
@dheppylovelly Ini momen kita! Ayo bareng-bareng dukung investasi Danantara yang transparan dan berintegritas,Ini momen kita Ayo barengbareng dukung investasi Danantara yang transparan dan berintegritas,1,1,True
@reaareaa__ Presiden Prabowo jadi contoh leader top dukung Danantara tanpa ragu,Presiden Prabowo jadi contoh leader top dukung Danantara tanpa ragu,1,1,True
@satriohendri Ketika para garong bersatu mendirikan danantara fiX. Udah gak ada harapan kecuali people power. Krna mereka punya dana super gede bisa beli polisi bisa beli militer dll,Ketika para garong bersatu mendirikan danantara fiX Udah gak ada harapan kecuali people power Krna mereka punya dana super gede bisa beli polisi bisa beli militer dll,0,0,True
Jangan denger tuh Konsultan2 Asing ... Lah piye pakPresiden sendiri malah pake konsultan asing #DANANTARA Omon omon . Omon ..omon !!!!@@@ https://t.co/sTL851UfNN,Jangan denger tuh Konsultan2 Asing Lah piye pakPresiden sendiri malah pake konsultan asing DANANTARA Omon omon Omon omon,0,0,True
Danantara bukan sekadar pengelola aset tapi katalisator perubahan ekonomi Indonesia. Dengan mengarahkan investasi ke sektor-sektor masa depan seperti energi terbarukan teknologi dan hilirisasi industri #Danantara #InvestasiNasional #BPIDanantara https://t.co/gpsJdtuQPK,Danantara bukan sekadar pengelola aset tapi katalisator perubahan ekonomi Indonesia Dengan mengarahkan investasi ke sektorsektor masa depan seperti energi terbarukan teknologi dan hilirisasi industri Danantara InvestasiNasional BPIDanantara,1,1,True
@GenZNusantara Pasar optimis karena IHSG kembali menguat. Berkat kepastian dari Danantara dan hasil manis RUPST Himbara investor jadi lebih percaya,Pasar optimis karena IHSG kembali menguat Berkat kepastian dari Danantara dan hasil manis RUPST Himbara investor jadi lebih percaya,1,1,True
Danantara memiliki potensi besar untuk dongkrak ekonomi dan lapangan kerja https://t.co/BAUhIMvAif,Danantara memiliki potensi besar untuk dongkrak ekonomi dan lapangan kerja,1,1,True
#Danantara sebagai upaya pemerintah menjadikan aset negara sebagai penggerak ekonomi https://t.co/G7EVDIpAfG,Danantara sebagai upaya pemerintah menjadikan aset negara sebagai penggerak ekonomi,1,1,True
@tang__kira setujuu kelola aja oleh danantara tapi rakyatnya biar beralih ke pom lain wkwk,setujuu kelola aja oleh danantara tapi rakyatnya biar beralih ke pom lain wkwk,0,0,True
@LeonPriceleon48 Dengan Danantara kita bisa menjangkau lebih banyak orang dan membawa manfaat nyata! #DanantaraMembangunNegri,Dengan Danantara kita bisa menjangkau lebih banyak orang dan membawa manfaat nyata DanantaraMembangunNegri,1,1,True
Danantara terus berkomitmen untuk membangun masa depan yang lebih baik! Terus maju #DanantaraBangunNegeri https://t.co/rknH6xJuSc,Danantara terus berkomitmen untuk membangun masa depan yang lebih baik Terus maju DanantaraBangunNegeri,1,1,True
SORRY YEEE Maafkan diri ini bila belum setransparan pembuatan RUU TNIï¸ Msh banyak salah seperti pendirian Danantaraï¸ Acap berkata kasar &amp; mengucapkan Ndasmu Teriring salam dan kehangatan yg dpt memenuhi raga spt Makan Bergizi Gratis Oke Gas menuju kemenangan,SORRY YEEE Maafkan diri ini bila belum setransparan pembuatan RUU TNI Msh banyak salah seperti pendirian Danantara Acap berkata kasar dan mengucapkan Ndasmu Teriring salam dan kehangatan yg dpt memenuhi raga spt Makan Bergizi Gratis Oke Gas menuju kemenangan,0,0,True
@beppo0412 Mantap danantara lanjutkan,Mantap danantara lanjutkan,1,1,True
Wujud nyata pembangunan: Joint Fund Rp 67 5 Triliun Rupiah dari Kerjasama Danantara bersama Presiden Prabowo. #DanantaraUntukIndonesia https://t.co/OXltISz8hF,Wujud nyata pembangunan Joint Fund Rp 67 5 Triliun Rupiah dari Kerjasama Danantara bersama Presiden Prabowo DanantaraUntukIndonesia,1,1,True
anjirrr pernah gua di suruh topupin gocap dia yg maen ntar kalo menang duit'a bagi 2 kalo kalah hamsyong duit aing mapuluh rebu melayang kalo danantara begitu ceritanya lah kita yg cape nyari duit dia yg nikmatin hasil'a kan t0l0l...,anjirrr pernah gua di suruh topupin gocap dia yg maen ntar kalo menang duita bagi 2 kalo kalah hamsyong duit aing mapuluh rebu melayang kalo danantara begitu ceritanya lah kita yg cape nyari duit dia yg nikmatin hasila kan t0l0l,0,0,True
Gara² Danantara Bisa saja terjadi Rush Money https://t.co/PRPCcwBUkY,Gara Danantara Bisa saja terjadi Rush Money,0,0,True
 Ga sabar nunggu berita korupsi danantara Ye masa kita masyarakat yg sebenarnya punya power cmn kayak jd penonton berita pejabat si -_-,Ga sabar nunggu berita korupsi danantara Ye masa kita masyarakat yg sebenarnya punya power cmn kayak jd penonton berita pejabat si,0,0,True
@kegblgnunfaedh Danantara kalau salah manajemen siap2 jd penantang utama,Danantara kalau salah manajemen siap2 jd penantang utama,0,0,True
@erlanishere ya gimana dana zionist dah masuk danantara. jadinya gitu dah,ya gimana dana zionist dah masuk danantara jadinya gitu dah,0,0,True
Sudah menarik sebagian besar tabungan di Bank under Danantara ke Bank yang gak terafiliasi dengan Danantara. Sepesimis itu hamba soalnya lama optimis tapi Pemerintahnya emang udah gak ketolong. Aku cinta Bank BTN dan UOB. ,Sudah menarik sebagian besar tabungan di Bank under Danantara ke Bank yang gak terafiliasi dengan Danantara Sepesimis itu hamba soalnya lama optimis tapi Pemerintahnya emang udah gak ketolong Aku cinta Bank BTN dan UOB,0,0,True
@GenZNusantara IHSG gass pasar makin optimis. Thanks to Danantara yang solid dan hasil yang oke dari RUPST Himbara,IHSG gass pasar makin optimis Thanks to Danantara yang solid dan hasil yang oke dari RUPST Himbara,1,1,True
@JedTeguh03 Dukungan Presiden Prabowo jadi aset penting buat Danantara tetap bertahan,Dukungan Presiden Prabowo jadi aset penting buat Danantara tetap bertahan,1,1,True
Masyarakat kecil gak boleh main saham karena judi tapi negara boleh main danantara. Padahal kalo gagal hajat hidup ratusan juta rakyat indonesia dipertaruhkan,Masyarakat kecil gak boleh main saham karena judi tapi negara boleh main danantara Padahal kalo gagal hajat hidup ratusan juta rakyat indonesia dipertaruhkan,0,0,True
@elisa_jkt Karena tau bisa nipu hasilnya gede makanya mau dikelola danantara biar hasil tipunya ngumpul ,Karena tau bisa nipu hasilnya gede makanya mau dikelola danantara biar hasil tipunya ngumpul,0,0,True
Ngapain segala pake ngurus-ngurusin zakat orang muslim? Potensi potensi kurang upeti dari pajak? Kurang dividen BUMN di Danantara?,Ngapain segala pake ngurusngurusin zakat orang muslim Potensi potensi kurang upeti dari pajak Kurang dividen BUMN di Danantara,0,0,True
@ezash Danantara masih bagus,Danantara masih bagus,1,1,True
@ARSIPAJA Isinya orang eks koruptor nepotisme kacung. Dan... revisi UU BUMN bilang: kerugian BUMN bukan lagi kerugian negara. Danantara jadi wadah bancakan sekaligus cuci piring. Silahkan nunggu amarah rakyat...lanjutken efisienshit nya !,Isinya orang eks koruptor nepotisme kacung Dan revisi UU BUMN bilang kerugian BUMN bukan lagi kerugian negara Danantara jadi wadah bancakan sekaligus cuci piring Silahkan nunggu amarah rakyatlanjutken efisienshit nya,0,0,True
Danantara banyak dipersoalkan Dari struktur muncul kecurigaan Dasar tindakan berlandaskan iman Dalam perilaku terhadap teman. Selamat Pagi dan Semangat hidupi peziarahan. BERKAH DALEM https://t.co/DU4zQQeUDa,Danantara banyak dipersoalkan Dari struktur muncul kecurigaan Dasar tindakan berlandaskan iman Dalam perilaku terhadap teman Selamat Pagi dan Semangat hidupi peziarahan BERKAH DALEM,0,0,True
@GenZNusantara Agar Indonesia bisa unjuk gigi kita perlu BPI Danantara jadi bintang investasi,Agar Indonesia bisa unjuk gigi kita perlu BPI Danantara jadi bintang investasi,1,1,True
@dheppylovelly Dukungan buat investasi Danantara yang menjadikan kejujuran sebagai pondasi,Dukungan buat investasi Danantara yang menjadikan kejujuran sebagai pondasi,1,1,True
@Mdy_Asmara1701 Survei bayaran Yg puas oon 3 bulan 2 x didemo besar Seluruh Indonesia Gara 2 Danantara ga dipercaya rakyat &amp; dunia IHSG jeblok Rupiah melemah $ menguat APBN minus PHK dimana2 Deflasi 1 th akibat korupsi dr jaman mulyono #IndonesiaGelap 2030 Indonesia Bubar,Survei bayaran Yg puas oon 3 bulan 2 x didemo besar Seluruh Indonesia Gara 2 Danantara ga dipercaya rakyat dan dunia IHSG jeblok Rupiah melemah menguat APBN minus PHK dimana2 Deflasi 1 th akibat korupsi dr jaman mulyono IndonesiaGelap 2030 Indonesia Bubar,0,0,True
@HukumDan Next tim promosi danantara ,Next tim promosi danantara,0,0,True
@FrediRandi4 Presiden Prabowo always punya cara out of the box Joint Fund Danantara jadi bukti kreatifitas tanpa batas,Presiden Prabowo always punya cara out of the box Joint Fund Danantara jadi bukti kreatifitas tanpa batas,1,1,True
Hari ini yang buka rekening kayaknya sedunia soalnya ampe overlap gara-gara dari pagi antriannya banyak. Thanks Danantara for flopping. ,Hari ini yang buka rekening kayaknya sedunia soalnya ampe overlap garagara dari pagi antriannya banyak Thanks Danantara for flopping,0,0,True
Ahhh gua paham sengaja ni semua diancurin biar danantara masuk di harga murah tae taeeeee,Ahhh gua paham sengaja ni semua diancurin biar danantara masuk di harga murah tae taeeeee,0,0,True
@kegblgnunfaedh Hati2 ini sengaja diungkap utk pengalihan perhatian msyrkt kritik kebijakan pemerintah ats efisiensi pembentukan danantara mkn gratis byknya phk dll. Dulu jg prnh bgini eehh stlh smpai disidangkan di peradilan jaksa penuntutnya main2 menuntut trdkwa akhirny di vonis ringan.,Hati2 ini sengaja diungkap utk pengalihan perhatian msyrkt kritik kebijakan pemerintah ats efisiensi pembentukan danantara mkn gratis byknya phk dll Dulu jg prnh bgini eehh stlh smpai disidangkan di peradilan jaksa penuntutnya main2 menuntut trdkwa akhirny di vonis ringan,0,0,True
semoga sukses terus Danantara. Kita dukung jalan baru ini https://t.co/fQCmcsTEF6,semoga sukses terus Danantara Kita dukung jalan baru ini,1,1,True
@99propaganda Dan Danantara pun dipercayakan oleh Koruptor Asing yg pernah Buron jd bedanya apa Asing versus Asing #oke gas oke gas,Dan Danantara pun dipercayakan oleh Koruptor Asing yg pernah Buron jd bedanya apa Asing versus Asing oke gas oke gas,0,0,True
yuk dukung Danantara masa depan cerah di depan mata https://t.co/iiutp8CKky,yuk dukung Danantara masa depan cerah di depan mata,1,1,True
@TeddGus gak masalah dg utang nya bro...yg masalah manajeman nya gimana? dr segitu banyak beban keuangan malah fokus makan berigizi gratis malah fokus bagi2 posisi ke org2 yg ga kompeten....malah danantara....,gak masalah dg utang nya broyg masalah manajeman nya gimana dr segitu banyak beban keuangan malah fokus makan berigizi gratis malah fokus bagi2 posisi ke org2 yg ga kompetenmalah danantara,0,0,True
@Rahadi240987455 @EmmanuelMacron @prabowo Danantara mau investasi di BlackRock milik Israel bukankah itu makin memperkuat serangan Israel ke Palestina karena mendapat suntikan dana ribuan triliun dari Indonesia?apakah begini sifat orang Indonesia?MUNAFIK Bahkan kami malay menolak untuk bekerja sama dengan Israel!,Danantara mau investasi di BlackRock milik Israel bukankah itu makin memperkuat serangan Israel ke Palestina karena mendapat suntikan dana ribuan triliun dari Indonesiaapakah begini sifat orang IndonesiaMUNAFIK Bahkan kami malay menolak untuk bekerja sama dengan Israel,0,0,True
mantap! Danantara bisa boost investasi energi hijau https://t.co/SZX2WV1LoH,mantap Danantara bisa boost investasi energi hijau,1,1,True
@FrediRandi4 Kerja nyata Presiden Prabowo hadir lewat Joint Fund bersama Danantara bukti semangat perubahan zaman,Kerja nyata Presiden Prabowo hadir lewat Joint Fund bersama Danantara bukti semangat perubahan zaman,1,1,True
Sumpah lu gausah ngomongin zakat kalo gapaham. Kalo lu emg mau bantu naikin penerimaan zakat knp ga efesiensi yg lu lakuin itu lu masukin ke zakat alih2 dialokasiin buat mbg dan danantara? Mikir Pak. @prabowo,Sumpah lu gausah ngomongin zakat kalo gapaham Kalo lu emg mau bantu naikin penerimaan zakat knp ga efesiensi yg lu lakuin itu lu masukin ke zakat alih2 dialokasiin buat mbg dan danantara Mikir Pak,0,0,True
@dheppylovelly Investasi Danantara jadi panutan kalau kita jaga integritasnya,Investasi Danantara jadi panutan kalau kita jaga integritasnya,1,1,True
@browgenius Tahun 2030: Tempat ini dulunya bekas kantor danantara,Tahun 2030 Tempat ini dulunya bekas kantor danantara,0,0,True
AH PAHAM SEKARANG CUCI GUDANG PEJABRUT2 SIALAN YANG SESAMA KORUP CUMA BEDA PIHAK BAKAR KILANG YANG BISA SEKALIAN ILANGIN BARBUK SEMUA GANTI PAKE UANG DAN ORANG2 DANANTARA damn kalo beneran fix ini wowo wowi main pake strategi perang sih,AH PAHAM SEKARANG CUCI GUDANG PEJABRUT2 SIALAN YANG SESAMA KORUP CUMA BEDA PIHAK BAKAR KILANG YANG BISA SEKALIAN ILANGIN BARBUK SEMUA GANTI PAKE UANG DAN ORANG2 DANANTARA damn kalo beneran fix ini wowo wowi main pake strategi perang sih,0,0,True
@StefanAntonio__ - PERTAMINA 980 T - PT TIMAH 300 T - BLBI 138 T - PT TPPI 37 8 T -ASABRI 22 7 T - JIWASRAYA 16 8 T - MINYAK SAWIT 12 T - Pengadaan pesawat CRJ-100 &amp; ATR 72-600 9 37 T - BTS 4G KOMINFO 8 T - dan banyak lg lainnya Berikutnya : - MBG ?? T - DANANTARA ?? T - BANK EMAS ?? T,PERTAMINA 980 T PT TIMAH 300 T BLBI 138 T PT TPPI 37 8 T ASABRI 22 7 T JIWASRAYA 16 8 T MINYAK SAWIT 12 T Pengadaan pesawat CRJ100 dan ATR 72600 9 37 T BTS 4G KOMINFO 8 T dan banyak lg lainnya Berikutnya MBG T DANANTARA T BANK EMAS T,0,0,True
 Danantara menjadi langkah besar dalam menciptakan sistem manajemen aset yang lebih transparan efisien dan berdampak bagi pembangunan nasional. #Fakta #BPIDanantara #EkonomiKuat #TerusTerang https://t.co/HYbaYYQHwk,Danantara menjadi langkah besar dalam menciptakan sistem manajemen aset yang lebih transparan efisien dan berdampak bagi pembangunan nasional Fakta BPIDanantara EkonomiKuat TerusTerang,1,1,True
@FrediRandi4 Support buat visi Presiden Prabowo makin kuat setelah Danantara dapet kepercayaan dari Joint Fund Rp 67 5 T,Support buat visi Presiden Prabowo makin kuat setelah Danantara dapet kepercayaan dari Joint Fund Rp 67 5 T,1,1,True
Hukuman mati buat Koruptor?? Sampean ngelindur pak @prabowo lha wong Koruptor nya malah kalian kasih kursi empuk Danantara gitu kok.. Atau. .. jgn jgn bapak dah pikun ya sampai ngangguk2 doang jika berhadapan dgn Jokowi?!!,Hukuman mati buat Koruptor Sampean ngelindur pak lha wong Koruptor nya malah kalian kasih kursi empuk Danantara gitu kok Atau jgn jgn bapak dah pikun ya sampai ngangguk2 doang jika berhadapan dgn Jokowi,0,0,True
Ga sabar nunggu berita korupsi terbesar dari Danantara di beberapa tahun ke depan ,Ga sabar nunggu berita korupsi terbesar dari Danantara di beberapa tahun ke depan,0,0,True
@FrediRandi4 Keren banget upaya Danantara sejalan sama optimisme Presiden Prabowo masa depan jadi lebih terang,Keren banget upaya Danantara sejalan sama optimisme Presiden Prabowo masa depan jadi lebih terang,1,1,True
Sebagai Badan Pengelola Investasi Danantara mengelola aset strategis untuk memperkuat masa depan ekonomi Indonesia. Investasi kami berfokus pada sektor vital. #Danantara #InvestasiNasional #BPIDanantara https://t.co/42rall10v2,Sebagai Badan Pengelola Investasi Danantara mengelola aset strategis untuk memperkuat masa depan ekonomi Indonesia Investasi kami berfokus pada sektor vital Danantara InvestasiNasional BPIDanantara,1,1,True
@FrediRandi4 Lewat Joint Fund Danantara dan global Presiden Prabowo berhasil jadi inspirasi dalam memajukan bangsa,Lewat Joint Fund Danantara dan global Presiden Prabowo berhasil jadi inspirasi dalam memajukan bangsa,1,1,True
danantara harapan baru investasi energi yang ramah lingkungan https://t.co/bUNs5HVuyJ,danantara harapan baru investasi energi yang ramah lingkungan,1,1,True
@reaareaa__ Bangga banget liat Presiden Prabowo kasih waktu buat support Danantara,Bangga banget liat Presiden Prabowo kasih waktu buat support Danantara,1,1,True
@txtdarisugab Sabar bang ntar dibantu danantara kok (makin rungkad),Sabar bang ntar dibantu danantara kok makin rungkad,0,0,True
MLUCU BAT abis cabut dri danantara langsubf nulis buku kek gini. Gw pastiin beli,MLUCU BAT abis cabut dri danantara langsubf nulis buku kek gini Gw pastiin beli,0,0,True
aku kira beliau benar-benar ingin mengejar koruptor sampe ke inti bumi. tapi faktanya mantan koruptor diberi posisi ketua di deretan pengurus DANANTARA. SUDAH CUKUP PAK SEMUA OMONG KOSONG INI! KALAU ANDA MAU MENERAPKAN HASIL DIDIKAN ANDA SILAHKAN BUAT NEGARA SENDIRI!,aku kira beliau benarbenar ingin mengejar koruptor sampe ke inti bumi tapi faktanya mantan koruptor diberi posisi ketua di deretan pengurus DANANTARA SUDAH CUKUP PAK SEMUA OMONG KOSONG INI KALAU ANDA MAU MENERAPKAN HASIL DIDIKAN ANDA SILAHKAN BUAT NEGARA SENDIRI,0,0,True
@Epricila10 mantan² korup ngumpul alias reuni danantara para² korup dan tikus² berdasi ngumpul gitu aja kok bangga #IndonesiaGelap,mantan korup ngumpul alias reuni danantara para korup dan tikus berdasi ngumpul gitu aja kok bangga IndonesiaGelap,0,0,True
wkwk tolol nih bocah lonte. semua itu bisa kalau pemerintahnya mau. cuma gak ada willingness aja makanya gak jalan. itu danantara dan mbg aja bisa dipaksakan kan? SBY dan bidikmisinya ketawa melihat tweet lo. dasar memek longgar,wkwk tolol nih bocah lonte semua itu bisa kalau pemerintahnya mau cuma gak ada willingness aja makanya gak jalan itu danantara dan mbg aja bisa dipaksakan kan SBY dan bidikmisinya ketawa melihat tweet lo dasar memek longgar,0,0,True
